position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
565,0.000000,0.000000,0.117683,0.117422,1.240352,1.239000,-1.146887,-1.148407,-2.078569,-2.076496,1.368630,1.369864,1.352390,1.352795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
570,0.000000,0.000000,0.080109,0.080347,1.252736,1.251005,-0.948413,-0.947971,-2.287546,-2.286296,1.322252,1.320305,1.407971,1.407262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
575,0.000000,0.000000,0.053061,0.053002,1.247122,1.246904,-0.740166,-0.740829,-2.459233,-2.458482,1.244708,1.244746,1.440082,1.440186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
580,0.000000,0.000000,0.032550,0.032523,1.227829,1.228062,-0.530416,-0.530362,-2.589395,-2.589221,1.139496,1.138866,1.456091,1.455996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
585,0.000000,0.000000,0.017963,0.017950,1.198100,1.198619,-0.322603,-0.321801,-2.681297,-2.681658,1.007945,1.006822,1.463787,1.463544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
590,0.000000,0.000000,0.007912,0.009168,1.162239,1.162941,-0.122058,-0.118333,-2.738549,-2.741324,0.852385,0.850879,1.471188,1.470847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
595,0.000000,0.000000,0.003001,0.003002,1.124852,1.126064,0.069626,0.072036,-2.765248,-2.766155,0.673075,0.670631,1.485606,1.484748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
600,0.000000,0.000000,0.000000,0.000000,1.089329,1.090725,0.247333,0.250400,-2.762785,-2.763662,0.470160,0.467292,1.514213,1.513104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
605,0.000000,0.000000,0.000000,0.000000,1.059156,1.060995,0.410467,0.415610,-2.746320,-2.748486,0.220290,0.216565,1.543146,1.543245,0.113806,0.115105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
610,0.000000,0.000000,0.000000,0.000000,1.030853,1.032281,0.562634,0.566526,-2.703269,-2.703968,-0.059007,-0.062150,1.578985,1.577402,0.259358,0.259146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
615,0.000000,0.000000,0.000000,0.000000,1.006203,1.007711,0.701689,0.705537,-2.638263,-2.638270,-0.357503,-0.360957,1.613903,1.612101,0.425314,0.424991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
620,0.000000,0.000000,0.000000,0.000000,0.982017,0.983290,0.829702,0.833350,-2.549183,-2.548604,-0.669257,-0.672631,1.642124,1.639903,0.603309,0.602745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
625,0.000000,0.000000,0.000000,0.000000,0.954568,0.956093,0.946578,0.950104,-2.433098,-2.432138,-0.984360,-0.988003,1.655943,1.654092,0.783175,0.782601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
630,0.000000,0.000000,0.000000,0.000000,0.922438,0.923636,1.052715,1.055918,-2.291830,-2.290203,-1.295446,-1.298887,1.651552,1.649554,0.956935,0.956271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
635,0.000000,0.000000,0.000000,0.000000,0.881454,0.882394,1.146635,1.149398,-2.121380,-2.119657,-1.590631,-1.593524,1.622080,1.619976,1.114899,1.114303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
640,0.000000,0.000000,0.000000,0.000000,0.829301,0.830099,1.228002,1.230447,-1.924669,-1.922694,-1.859710,-1.862302,1.564853,1.562859,1.249972,1.249354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
645,0.000000,0.000000,0.000000,0.000000,0.763020,0.763790,1.294921,1.297072,-1.702374,-1.701163,-2.094089,-2.095726,1.478181,1.476658,1.356699,1.356152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
650,0.000000,0.000000,0.000000,0.000000,0.682520,0.683089,1.347081,1.348760,-1.459216,-1.457321,-2.292710,-2.294537,1.367721,1.366356,1.437694,1.437235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
655,0.000000,0.000000,0.000000,0.000000,0.589110,0.589559,1.384535,1.385839,-1.198903,-1.197304,-2.459947,-2.461398,1.238674,1.237788,1.498428,1.498106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
660,0.000000,0.000000,0.000000,0.000000,0.485289,0.486054,1.407885,1.410860,-0.926643,-0.925045,-2.598356,-2.602637,1.092889,1.097787,1.545873,1.542767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
665,0.000000,0.000000,0.000000,0.000000,0.370541,0.371113,1.422390,1.422642,-0.643601,-0.643104,-2.718427,-2.719167,0.945077,0.945494,1.576570,1.576683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
670,0.000000,0.000000,0.000000,0.000000,0.250669,0.250863,1.428243,1.428266,-0.355549,-0.355684,-2.822173,-2.822505,0.788650,0.789366,1.602441,1.602767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
675,0.000000,0.000000,0.000000,0.000000,0.125930,0.126023,1.428560,1.428083,-0.062668,-0.063608,-2.914271,-2.914343,0.628064,0.629328,1.622793,1.623305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.428113,1.427165,0.233480,0.231680,-3.002122,-3.002005,0.465334,0.467125,1.640731,1.641460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
