position, SAT_01, SAT_02, SAT_03, SAT_04, SAT_103, SAT_104, SAT_105, SAT_106, SAT_201, SAT_202, SAT_203, SAT_204, SAT_205, SAT_206, SAT_207, SAT_208, SAT_209, SAT_210, SAT_211, SAT_212, SAT_213, SAT_214, SAT_215, SAT_216, SAT_217, SAT_218, SAT_219, SAT_220, SAT_221, SAT_222, SAT_223, SAT_224, SAT_300, SAT_301, SAT_302, SAT_303, SAT_400, SAT_401, SAT_402, SAT_403
123.5, -2.17997e-85, -2.17997e-85, -1.84658e-129, -1.84658e-129, -4.10923, -4.10923, -0.0512718, -0.0512718, -2.80648, -2.80648, -3.42743, -3.42743, 2.17308, 2.17308, -6.45318, -1.41193, -7.52552, -1.00607, -4.55321, -0.882655, 1.444, 1.444, -3.86094, -3.86094, -5.04655, -5.04655, -1.41193, -6.45318, -1.00607, -7.52552, -0.882655, -4.55321, 0, 0, 0, 0, 0, 0, 0, 0
124, -9.02953e-86, -9.02953e-86, -6.26891e-130, -6.26891e-130, -4.16982, -4.16982, -0.0578653, -0.0578653, -2.82404, -2.82404, -3.29393, -3.29393, 2.40537, 2.40537, -6.52877, -1.43347, -7.68222, -0.982278, -4.49714, -0.836326, 1.63567, 1.63567, -4.00893, -4.00893, -4.92946, -4.92946, -1.43347, -6.52877, -0.982278, -7.68222, -0.836326, -4.49714, 0, 0, 0, 0, 0, 0, 0, 0
124.5, -3.73265e-86, -3.73265e-86, -2.124e-130, -2.124e-130, -4.23298, -4.23298, -0.06519, -0.06519, -2.83702, -2.83702, -3.1601, -3.1601, 2.62997, 2.62997, -6.60069, -1.44932, -7.8319, -0.953642, -4.44649, -0.795237, 1.82796, 1.82796, -4.15702, -4.15702, -4.80945, -4.80945, -1.44932, -6.60069, -0.953642, -7.8319, -0.795237, -4.44649, 0, 0, 0, 0, 0, 0, 0, 0
125, -1.53995e-86, -1.53995e-86, -7.18213e-131, -7.18213e-131, -4.29837, -4.29837, -0.0733107, -0.0733107, -2.84538, -2.84538, -3.02597, -3.02597, 2.84626, 2.84626, -6.66905, -1.45947, -7.97462, -0.92021, -4.40107, -0.759289, 2.02062, 2.02062, -4.30514, -4.30514, -4.68661, -4.68661, -1.45947, -6.66905, -0.92021, -7.97462, -0.759289, -4.40107, 0, 0, 0, 0, 0, 0, 0, 0
125.5, -6.34069e-87, -6.34069e-87, -2.42376e-131, -2.42376e-131, -4.36567, -4.36567, -0.0822963, -0.0822963, -2.84905, -2.84905, -2.89155, -2.89155, 3.05361, 3.05361, -6.73395, -1.46395, -8.11047, -0.88206, -4.36068, -0.728362, 2.21337, 2.21337, -4.45321, -4.45321, -4.56104, -4.56104, -1.46395, -6.73395, -0.88206, -8.11047, -0.728362, -4.36068, 0, 0, 0, 0, 0, 0, 0, 0
126, -2.60557e-87, -2.60557e-87, -8.16327e-132, -8.16327e-132, -4.43453, -4.43453, -0.0922191, -0.0922191, -2.84801, -2.84801, -2.75689, -2.75689, 3.25143, 3.25143, -6.79547, -1.46285, -8.23953, -0.839307, -4.32508, -0.702314, 2.4059, 2.4059, -4.60115, -4.60115, -4.43288, -4.43288, -1.46285, -6.79547, -0.839307, -8.23953, -0.702314, -4.32508, 0, 0, 0, 0, 0, 0, 0, 0
126.5, -1.06858e-87, -1.06858e-87, -2.74394e-132, -2.74394e-132, -4.50458, -4.50458, -0.103155, -0.103155, -2.84227, -2.84227, -2.62202, -2.62202, 3.43915, 3.43915, -6.85373, -1.45628, -8.3619, -0.792101, -4.29405, -0.680984, 2.59791, 2.59791, -4.74887, -4.74887, -4.30223, -4.30223, -1.45628, -6.85373, -0.792101, -8.3619, -0.680984, -4.29405, 0, 0, 0, 0, 0, 0, 0, 0
127, -4.37371e-88, -4.37371e-88, -9.205e-133, -9.205e-133, -4.57545, -4.57545, -0.115184, -0.115184, -2.83185, -2.83185, -2.48701, -2.48701, 3.6162, 3.6162, -6.9088, -1.4444, -8.47766, -0.740624, -4.26732, -0.664187, 2.78905, 2.78905, -4.89627, -4.89627, -4.16924, -4.16924, -1.4444, -6.9088, -0.740624, -8.47766, -0.664187, -4.26732, 0, 0, 0, 0, 0, 0, 0, 0
127.5, -1.78662e-88, -1.78662e-88, -3.08183e-133, -3.08183e-133, -4.64676, -4.64676, -0.128389, -0.128389, -2.81681, -2.81681, -2.35191, -2.35191, 3.78206, 3.78206, -6.96079, -1.42739, -8.58693, -0.685092, -4.24464, -0.651717, 2.979, 2.979, -5.04323, -5.04323, -4.03404, -4.03404, -1.42739, -6.96079, -0.685092, -8.58693, -0.651717, -4.24464, 0, 0, 0, 0, 0, 0, 0, 0
128, -7.28366e-89, -7.28366e-89, -1.02975e-133, -1.02975e-133, -4.71811, -4.71811, -0.142857, -0.142857, -2.79723, -2.79723, -2.21683, -2.21683, 3.93626, 3.93626, -7.00975, -1.40548, -8.68979, -0.625751, -4.22575, -0.643349, 3.16739, 3.16739, -5.18965, -5.18965, -3.8968, -3.8968, -1.40548, -7.00975, -0.625751, -8.68979, -0.643349, -4.22575, 0, 0, 0, 0, 0, 0, 0, 0
128.5, -2.96351e-89, -2.96351e-89, -3.43393e-134, -3.43393e-134, -4.78912, -4.78912, -0.158676, -0.158676, -2.77324, -2.77324, -2.08185, -2.08185, 4.07832, 4.07832, -7.05576, -1.37895, -8.78635, -0.562876, -4.21037, -0.638836, 3.35386, 3.35386, -5.3354, -5.3354, -3.75766, -3.75766, -1.37895, -7.05576, -0.562876, -8.78635, -0.638836, -4.21037, 0, 0, 0, 0, 0, 0, 0, 0
129, -1.20338e-89, -1.20338e-89, -1.14285e-134, -1.14285e-134, -4.85937, -4.85937, -0.17594, -0.17594, -2.74498, -2.74498, -1.94709, -1.94709, 4.20785, 4.20785, -7.09887, -1.34809, -8.8767, -0.49677, -4.19824, -0.637913, 3.53806, 3.53806, -5.48037, -5.48037, -3.61677, -3.61677, -1.34809, -7.09887, -0.49677, -8.8767, -0.637913, -4.19824, 0, 0, 0, 0, 0, 0, 0, 0
129.5, -4.8768e-90, -4.8768e-90, -3.79597e-135, -3.79597e-135, -4.92848, -4.92848, -0.194741, -0.194741, -2.71263, -2.71263, -1.81269, -1.81269, 4.32448, 4.32448, -7.13913, -1.31323, -8.96094, -0.427762, -4.18908, -0.640299, 3.71961, 3.71961, -5.62441, -5.62441, -3.47431, -3.47431, -1.31323, -7.13913, -0.427762, -8.96094, -0.640299, -4.18908, 0, 0, 0, 0, 0, 0, 0, 0
130, -1.97245e-90, -1.97245e-90, -1.25833e-135, -1.25833e-135, -4.99603, -4.99603, -0.215179, -0.215179, -2.67639, -2.67639, -1.67877, -1.67877, 4.42791, 4.42791, -7.17656, -1.27474, -9.03917, -0.356204, -4.18265, -0.645694, 3.89814, 3.89814, -5.76742, -5.76742, -3.33042, -3.33042, -1.27474, -7.17656, -0.356204, -9.03917, -0.645694, -4.18265, 0, 0, 0, 0, 0, 0, 0, 0
130.5, -7.96186e-91, -7.96186e-91, -4.16297e-136, -4.16297e-136, -5.06166, -5.06166, -0.23735, -0.23735, -2.6365, -2.6365, -1.54552, -1.54552, 4.51787, 4.51787, -7.21118, -1.23299, -9.11147, -0.282468, -4.1787, -0.653788, 4.0733, 4.0733, -5.90924, -5.90924, -3.18526, -3.18526, -1.23299, -7.21118, -0.282468, -9.11147, -0.653788, -4.1787, 0, 0, 0, 0, 0, 0, 0, 0
131, -3.20746e-91, -3.20746e-91, -1.37451e-136, -1.37451e-136, -5.12495, -5.12495, -0.261355, -0.261355, -2.59322, -2.59322, -1.41308, -1.41308, 4.59416, 4.59416, -7.24298, -1.18841, -9.17795, -0.206945, -4.17699, -0.664257, 4.24471, 4.24471, -6.04977, -6.04977, -3.03899, -3.03899, -1.18841, -7.24298, -0.206945, -9.17795, -0.664257, -4.17699, 0, 0, 0, 0, 0, 0, 0, 0
131.5, -1.28957e-91, -1.28957e-91, -4.5293e-137, -4.5293e-137, -5.18554, -5.18554, -0.287294, -0.287294, -2.54684, -2.54684, -1.28165, -1.28165, 4.65664, 4.65664, -7.27195, -1.14141, -9.23868, -0.13004, -4.17729, -0.676768, 4.41203, 4.41203, -6.18885, -6.18885, -2.89174, -2.89174, -1.14141, -7.27195, -0.13004, -9.23868, -0.676768, -4.17729, 0, 0, 0, 0, 0, 0, 0, 0
132, -5.1745e-92, -5.1745e-92, -1.48953e-137, -1.48953e-137, -5.24306, -5.24306, -0.315268, -0.315268, -2.49768, -2.49768, -1.15142, -1.15142, 4.70523, 4.70523, -7.29807, -1.09245, -9.29376, -0.0521712, -4.1794, -0.690983, 4.57491, 4.57491, -6.32638, -6.32638, -2.74367, -2.74367, -1.09245, -7.29807, -0.0521712, -9.29376, -0.690983, -4.1794, 0, 0, 0, 0, 0, 0, 0, 0
132.5, -2.07219e-92, -2.07219e-92, -4.88886e-138, -4.88886e-138, -5.29714, -5.29714, -0.345379, -0.345379, -2.44607, -2.44607, -1.02259, -1.02259, 4.73991, 4.73991, -7.32127, -1.04198, -9.34326, 0.0262348, -4.18313, -0.706559, 4.73303, 4.73303, -6.46221, -6.46221, -2.5949, -2.5949, -1.04198, -7.32127, 0.0262348, -9.34326, -0.706559, -4.18313, 0, 0, 0, 0, 0, 0, 0, 0
133, -8.28186e-93, -8.28186e-93, -1.6014e-138, -1.6014e-138, -5.34745, -5.34745, -0.377725, -0.377725, -2.39235, -2.39235, -0.895354, -0.895354, 4.76073, 4.76073, -7.34149, -0.990469, -9.38727, 0.104746, -4.18833, -0.723154, 4.88607, 4.88607, -6.59624, -6.59624, -2.44555, -2.44555, -0.990469, -7.34149, 0.104746, -9.38727, -0.723154, -4.18833, 0, 0, 0, 0, 0, 0, 0, 0
133.5, -3.30342e-93, -3.30342e-93, -5.23518e-139, -5.23518e-139, -5.39366, -5.39366, -0.412406, -0.412406, -2.33689, -2.33689, -0.769935, -0.769935, 4.76779, 4.76779, -7.35867, -0.938387, -9.42587, 0.182926, -4.19483, -0.740427, 5.03372, 5.03372, -6.72834, -6.72834, -2.29575, -2.29575, -0.938387, -7.35867, 0.182926, -9.42587, -0.740427, -4.19483, 0, 0, 0, 0, 0, 0, 0, 0
134, -1.31504e-93, -1.31504e-93, -1.70804e-139, -1.70804e-139, -5.43545, -5.43545, -0.449517, -0.449517, -2.28007, -2.28007, -0.64654, -0.64654, 4.76128, 4.76128, -7.37272, -0.886205, -9.45913, 0.260343, -4.20253, -0.758044, 5.17571, 5.17571, -6.8584, -6.8584, -2.14559, -2.14559, -0.886205, -7.37272, 0.260343, -9.45913, -0.758044, -4.20253, 0, 0, 0, 0, 0, 0, 0, 0
134.5, -5.22457e-94, -5.22457e-94, -5.56165e-140, -5.56165e-140, -5.47254, -5.47254, -0.489151, -0.489151, -2.22228, -2.22228, -0.525383, -0.525383, 4.74142, 4.74142, -7.38352, -0.834395, -9.48713, 0.336567, -4.21131, -0.77568, 5.31176, 5.31176, -6.98632, -6.98632, -1.99516, -1.99516, -0.834395, -7.38352, 0.336567, -9.48713, -0.77568, -4.21131, 0, 0, 0, 0, 0, 0, 0, 0
135, -2.07158e-94, -2.07158e-94, -1.80736e-140, -1.80736e-140, -5.50464, -5.50464, -0.5314, -0.5314, -2.1639, -2.1639, -0.406673, -0.406673, 4.70852, 4.70852, -7.39098, -0.783419, -9.50994, 0.411177, -4.22112, -0.79302, 5.44165, 5.44165, -7.112, -7.112, -1.84455, -1.84455, -0.783419, -7.39098, 0.411177, -9.50994, -0.79302, -4.22112, 0, 0, 0, 0, 0, 0, 0, 0
135.5, -8.19764e-95, -8.19764e-95, -5.86169e-141, -5.86169e-141, -5.53151, -5.53151, -0.576347, -0.576347, -2.10533, -2.10533, -0.290616, -0.290616, 4.66295, 4.66295, -7.39496, -0.73373, -9.52763, 0.483763, -4.2319, -0.809767, 5.56514, 5.56514, -7.23534, -7.23534, -1.69382, -1.69382, -0.73373, -7.39496, 0.483763, -9.52763, -0.809767, -4.2319, 0, 0, 0, 0, 0, 0, 0, 0
136, -3.23753e-95, -3.23753e-95, -1.89731e-141, -1.89731e-141, -5.55292, -5.55292, -0.624074, -0.624074, -2.04694, -2.04694, -0.17741, -0.17741, 4.60511, 4.60511, -7.39536, -0.68577, -9.54029, 0.553929, -4.24361, -0.825641, 5.68203, 5.68203, -7.35627, -7.35627, -1.54302, -1.54302, -0.68577, -7.39536, 0.553929, -9.54029, -0.825641, -4.24361, 0, 0, 0, 0, 0, 0, 0, 0
136.5, -1.27608e-95, -1.27608e-95, -6.12901e-142, -6.12901e-142, -5.56864, -5.56864, -0.674656, -0.674656, -1.98913, -1.98913, -0.0672456, -0.0672456, 4.5355, 4.5355, -7.39202, -0.639963, -9.54798, 0.621298, -4.25627, -0.840382, 5.79216, 5.79216, -7.47469, -7.47469, -1.3922, -1.3922, -0.639963, -7.39202, 0.621298, -9.54798, -0.840382, -4.25627, 0, 0, 0, 0, 0, 0, 0, 0
137, -5.01972e-96, -5.01972e-96, -1.97597e-142, -1.97597e-142, -5.5785, -5.5785, -0.728161, -0.728161, -1.93225, -1.93225, 0.0396967, 0.0396967, 4.45465, 4.45465, -7.38483, -0.596715, -9.55078, 0.685514, -4.26988, -0.853754, 5.89536, 5.89536, -7.59055, -7.59055, -1.24139, -1.24139, -0.596715, -7.38483, 0.685514, -9.55078, -0.853754, -4.26988, 0, 0, 0, 0, 0, 0, 0, 0
137.5, -1.97069e-96, -1.97069e-96, -6.35777e-143, -6.35777e-143, -5.58232, -5.58232, -0.784653, -0.784653, -1.87668, -1.87668, 0.14325, 0.14325, 4.36314, 4.36314, -7.37364, -0.556409, -9.54877, 0.746243, -4.28449, -0.865548, 5.9915, 5.9915, -7.70377, -7.70377, -1.0906, -1.0906, -0.556409, -7.37364, 0.746243, -9.54877, -0.865548, -4.28449, 0, 0, 0, 0, 0, 0, 0, 0
138, -7.72138e-97, -7.72138e-97, -2.04159e-143, -2.04159e-143, -5.57997, -5.57997, -0.844184, -0.844184, -1.82273, -1.82273, 0.24326, 0.24326, 4.26159, 4.26159, -7.35833, -0.519406, -9.54203, 0.803178, -4.30016, -0.875582, 6.08048, 6.08048, -7.8143, -7.8143, -0.93985, -0.93985, -0.519406, -7.35833, 0.803178, -9.54203, -0.875582, -4.30016, 0, 0, 0, 0, 0, 0, 0, 0
138.5, -3.01932e-97, -3.01932e-97, -6.54285e-144, -6.54285e-144, -5.57133, -5.57133, -0.906801, -0.906801, -1.77074, -1.77074, 0.339588, 0.339588, 4.15069, 4.15069, -7.33875, -0.486041, -9.53065, 0.856041, -4.31696, -0.883701, 6.16222, 6.16222, -7.92209, -7.92209, -0.78913, -0.78913, -0.486041, -7.33875, 0.856041, -9.53065, -0.883701, -4.31696, 0, 0, 0, 0, 0, 0, 0, 0
139, -1.17832e-97, -1.17832e-97, -2.09268e-144, -2.09268e-144, -5.55631, -5.55631, -0.972541, -0.972541, -1.72099, -1.72099, 0.432113, 0.432113, 4.03114, 4.03114, -7.3148, -0.45662, -9.51473, 0.904585, -4.33498, -0.889784, 6.23665, 6.23665, -8.02711, -8.02711, -0.638431, -0.638431, -0.45662, -7.3148, 0.904585, -9.51473, -0.889784, -4.33498, 0, 0, 0, 0, 0, 0, 0, 0
139.5, -4.58936e-98, -4.58936e-98, -6.67999e-145, -6.67999e-145, -5.53482, -5.53482, -1.04143, -1.04143, -1.67376, -1.67376, 0.520731, 0.520731, 3.90369, 3.90369, -7.28635, -0.431423, -9.49436, 0.948593, -4.35432, -0.89374, 6.30374, 6.30374, -8.1293, -8.1293, -0.487731, -0.487731, -0.431423, -7.28635, 0.948593, -9.49436, -0.89374, -4.35432, 0, 0, 0, 0, 0, 0, 0, 0
140, -1.78394e-98, -1.78394e-98, -2.12807e-145, -2.12807e-145, -5.50682, -5.50682, -1.11349, -1.11349, -1.62928, -1.62928, 0.605356, 0.605356, 3.7691, 3.7691, -7.25329, -0.410698, -9.46964, 0.987885, -4.37511, -0.895511, 6.36347, 6.36347, -8.22865, -8.22865, -0.337006, -0.337006, -0.410698, -7.25329, 0.987885, -9.46964, -0.895511, -4.37511, 0, 0, 0, 0, 0, 0, 0, 0
140.5, -6.92062e-99, -6.92062e-99, -6.766e-146, -6.766e-146, -5.47228, -5.47228, -1.18874, -1.18874, -1.58775, -1.58775, 0.685921, 0.685921, 3.62817, 3.62817, -7.21555, -0.394663, -9.44069, 1.02231, -4.39746, -0.895068, 6.41585, 6.41585, -8.32513, -8.32513, -0.186221, -0.186221, -0.394663, -7.21555, 1.02231, -9.44069, -0.895068, -4.39746, 0, 0, 0, 0, 0, 0, 0, 0
141, -2.67947e-99, -2.67947e-99, -2.14692e-146, -2.14692e-146, -5.4312, -5.4312, -1.26716, -1.26716, -1.54936, -1.54936, 0.762378, 0.762378, 3.48172, 3.48172, -7.17303, -0.383506, -9.40762, 1.05176, -4.42151, -0.892418, 6.46088, 6.46088, -8.41872, -8.41872, -0.0353416, -0.0353416, -0.383506, -7.17303, 1.05176, -9.40762, -0.892418, -4.42151, 0, 0, 0, 0, 0, 0, 0, 0
141.5, -1.03535e-99, -1.03535e-99, -6.79884e-147, -6.79884e-147, -5.38358, -5.38358, -1.34874, -1.34874, -1.51424, -1.51424, 0.834699, 0.834699, 3.33057, 3.33057, -7.12568, -0.377383, -9.37057, 1.07616, -4.44737, -0.887597, 6.49863, 6.49863, -8.5094, -8.5094, 0.115673, 0.115673, -0.377383, -7.12568, 1.07616, -9.37057, -0.887597, -4.44737, 0, 0, 0, 0, 0, 0, 0, 0
142, -3.99271e-100, -3.99271e-100, -2.14878e-147, -2.14878e-147, -5.32947, -5.32947, -1.43347, -1.43347, -1.48251, -1.48251, 0.902874, 0.902874, 3.17554, 3.17554, -7.07346, -0.376419, -9.32968, 1.09547, -4.47519, -0.880671, 6.52913, 6.52913, -8.59717, -8.59717, 0.266863, 0.266863, -0.376419, -7.07346, 1.09547, -9.32968, -0.880671, -4.47519, 0, 0, 0, 0, 0, 0, 0, 0
142.5, -1.53668e-100, -1.53668e-100, -6.77773e-148, -6.77773e-148, -5.26891, -5.26891, -1.52131, -1.52131, -1.45423, -1.45423, 0.966912, 0.966912, 3.01748, 3.01748, -7.01634, -0.380709, -9.28509, 1.10969, -4.50508, -0.871735, 6.55247, 6.55247, -8.68201, -8.68201, 0.418269, 0.418269, -0.380709, -7.01634, 1.10969, -9.28509, -0.871735, -4.50508, 0, 0, 0, 0, 0, 0, 0, 0
143, -5.90251e-101, -5.90251e-101, -2.13361e-148, -2.13361e-148, -5.20196, -5.20196, -1.61222, -1.61222, -1.42945, -1.42945, 1.02684, 1.02684, 2.8572, 2.8572, -6.95432, -0.390318, -9.23695, 1.11883, -4.53717, -0.86091, 6.56873, 6.56873, -8.76392, -8.76392, 0.569931, 0.569931, -0.390318, -6.95432, 1.11883, -9.23695, -0.86091, -4.53717, 0, 0, 0, 0, 0, 0, 0, 0
143.5, -2.26271e-101, -2.26271e-101, -6.70317e-149, -6.70317e-149, -5.12873, -5.12873, -1.70615, -1.70615, -1.40816, -1.40816, 1.0827, 1.0827, 2.69552, 2.69552, -6.88743, -0.405283, -9.18545, 1.12297, -4.57155, -0.848342, 6.57801, 6.57801, -8.8429, -8.8429, 0.721884, 0.721884, -0.405283, -6.88743, 1.12297, -9.18545, -0.848342, -4.57155, 0, 0, 0, 0, 0, 0, 0, 0
144, -8.65679e-102, -8.65679e-102, -2.10176e-149, -2.10176e-149, -5.0493, -5.0493, -1.80303, -1.80303, -1.39035, -1.39035, 1.13456, 1.13456, 2.53326, 2.53326, -6.81571, -0.42561, -9.13074, 1.1222, -4.60835, -0.834197, 6.58042, 6.58042, -8.91894, -8.91894, 0.874158, 0.874158, -0.42561, -6.81571, 1.1222, -9.13074, -0.834197, -4.60835, 0, 0, 0, 0, 0, 0, 0, 0
144.5, -3.3054e-102, -3.3054e-102, -6.57693e-150, -6.57693e-150, -4.96379, -4.96379, -1.90279, -1.90279, -1.37593, -1.37593, 1.18248, 1.18248, 2.37118, 2.37118, -6.73923, -0.451282, -9.07303, 1.11665, -4.64762, -0.818663, 6.57606, 6.57606, -8.99203, -8.99203, 1.02678, 1.02678, -0.451282, -6.73923, 1.11665, -9.07303, -0.818663, -4.64762, 0, 0, 0, 0, 0, 0, 0, 0
145, -1.25958e-102, -1.25958e-102, -2.05399e-150, -2.05399e-150, -4.87232, -4.87232, -2.00535, -2.00535, -1.36483, -1.36483, 1.22656, 1.22656, 2.21006, 2.21006, -6.6581, -0.482253, -9.01249, 1.10647, -4.68946, -0.801941, 6.56508, 6.56508, -9.06219, -9.06219, 1.17977, 1.17977, -0.482253, -6.6581, 1.10647, -9.01249, -0.801941, -4.68946, 0, 0, 0, 0, 0, 0, 0, 0
145.5, -4.79037e-103, -4.79037e-103, -6.40194e-151, -6.40194e-151, -4.77503, -4.77503, -2.11062, -2.11062, -1.35693, -1.35693, 1.26689, 1.26689, 2.05062, 2.05062, -6.57244, -0.518455, -8.94935, 1.09183, -4.73389, -0.784247, 6.54759, 6.54759, -9.1294, -9.1294, 1.33313, 1.33313, -0.518455, -6.57244, 1.09183, -8.94935, -0.784247, -4.73389, 0, 0, 0, 0, 0, 0, 0, 0
146, -1.81823e-103, -1.81823e-103, -1.99141e-151, -1.99141e-151, -4.67206, -4.67206, -2.21851, -2.21851, -1.35206, -1.35206, 1.30358, 1.30358, 1.89355, 1.89355, -6.48239, -0.559796, -8.88381, 1.07295, -4.78096, -0.765806, 6.52373, 6.52373, -9.19366, -9.19366, 1.48686, 1.48686, -0.559796, -6.48239, 1.07295, -8.88381, -0.765806, -4.78096, 0, 0, 0, 0, 0, 0, 0, 0
146.5, -6.88755e-104, -6.88755e-104, -6.18225e-152, -6.18225e-152, -4.56357, -4.56357, -2.3289, -2.3289, -1.35006, -1.35006, 1.33676, 1.33676, 1.73953, 1.73953, -6.38814, -0.606164, -8.81609, 1.05003, -4.83066, -0.746846, 6.49363, 6.49363, -9.25495, -9.25495, 1.64095, 1.64095, -0.606164, -6.38814, 1.05003, -8.81609, -0.746846, -4.83066, 0, 0, 0, 0, 0, 0, 0, 0
147, -2.60387e-104, -2.60387e-104, -1.91544e-152, -1.91544e-152, -4.44972, -4.44972, -2.4417, -2.4417, -1.35073, -1.35073, 1.36654, 1.36654, 1.58918, 1.58918, -6.2899, -0.657426, -8.74642, 1.02334, -4.88299, -0.727602, 6.45744, 6.45744, -9.31328, -9.31328, 1.79539, 1.79539, -0.657426, -6.2899, 1.02334, -8.74642, -0.727602, -4.88299, 0, 0, 0, 0, 0, 0, 0, 0
147.5, -9.8245e-105, -9.8245e-105, -5.9228e-153, -5.9228e-153, -4.33066, -4.33066, -2.55678, -2.55678, -1.35386, -1.35386, 1.39305, 1.39305, 1.44307, 1.44307, -6.1879, -0.713432, -8.67502, 0.993107, -4.93789, -0.708306, 6.41529, 6.41529, -9.36862, -9.36862, 1.95012, 1.95012, -0.713432, -6.1879, 0.993107, -8.67502, -0.708306, -4.93789, 0, 0, 0, 0, 0, 0, 0, 0
148, -3.69947e-105, -3.69947e-105, -1.82777e-153, -1.82777e-153, -4.20656, -4.20656, -2.67402, -2.67402, -1.35922, -1.35922, 1.41642, 1.41642, 1.30173, 1.30173, -6.0824, -0.774015, -8.60214, 0.959618, -4.99531, -0.689184, 6.36732, 6.36732, -9.42097, -9.42097, 2.10511, 2.10511, -0.774015, -6.0824, 0.959618, -8.60214, -0.689184, -4.99531, 0, 0, 0, 0, 0, 0, 0, 0
148.5, -1.39029e-105, -1.39029e-105, -5.62929e-154, -5.62929e-154, -4.0776, -4.0776, -2.7933, -2.7933, -1.36656, -1.36656, 1.4368, 1.4368, 1.16566, 1.16566, -5.97368, -0.838993, -8.52802, 0.923144, -5.05515, -0.670458, 6.31366, 6.31366, -9.4703, -9.4703, 2.26029, 2.26029, -0.838993, -5.97368, 0.923144, -8.52802, -0.670458, -5.05515, 0, 0, 0, 0, 0, 0, 0, 0
149, -5.21447e-106, -5.21447e-106, -1.7303e-154, -1.7303e-154, -3.94394, -3.94394, -2.91449, -2.91449, -1.37564, -1.37564, 1.4543, 1.4543, 1.03529, 1.03529, -5.86206, -0.908169, -8.45289, 0.883972, -5.11729, -0.652335, 6.25445, 6.25445, -9.51659, -9.51659, 2.41558, 2.41558, -0.908169, -5.86206, 0.883972, -8.45289, -0.652335, -5.11729, 0, 0, 0, 0, 0, 0, 0, 0
149.5, -1.95187e-106, -1.95187e-106, -5.30794e-155, -5.30794e-155, -3.80576, -3.80576, -3.03747, -3.03747, -1.3862, -1.3862, 1.46906, 1.46906, 0.911008, 0.911008, -5.74787, -0.981335, -8.37699, 0.842387, -5.1816, -0.635012, 6.1898, 6.1898, -9.55981, -9.55981, 2.57091, 2.57091, -0.981335, -5.74787, 0.842387, -8.37699, -0.635012, -5.1816, 0, 0, 0, 0, 0, 0, 0, 0
150, -7.29172e-107, -7.29172e-107, -1.62505e-155, -1.62505e-155, -3.66322, -3.66322, -3.16209, -3.16209, -1.39797, -1.39797, 1.48121, 1.48121, 0.793147, 0.793147, -5.63147, -1.05827, -8.30056, 0.798679, -5.24791, -0.618667, 6.11985, 6.11985, -9.59993, -9.59993, 2.72615, 2.72615, -1.05827, -5.63147, 0.798679, -8.30056, -0.618667, -5.24791, 0, 0, 0, 0, 0, 0, 0, 0
150.5, -2.71861e-107, -2.71861e-107, -4.96528e-156, -4.96528e-156, -3.51648, -3.51648, -3.28825, -3.28825, -1.4107, -1.4107, 1.49087, 1.49087, 0.681989, 0.681989, -5.51324, -1.13875, -8.22384, 0.753133, -5.31602, -0.603461, 6.0447, 6.0447, -9.63693, -9.63693, 2.88121, 2.88121, -1.13875, -5.51324, 0.753133, -8.22384, -0.603461, -5.31602, 0, 0, 0, 0, 0, 0, 0, 0
151, -1.01158e-107, -1.01158e-107, -1.51411e-156, -1.51411e-156, -3.36572, -3.36572, -3.4158, -3.4158, -1.42412, -1.42412, 1.49815, 1.49815, 0.577764, 0.577764, -5.39358, -1.22253, -8.14705, 0.706033, -5.38572, -0.589532, 5.96447, 5.96447, -9.67075, -9.67075, 3.03595, 3.03595, -1.22253, -5.39358, 0.706033, -8.14705, -0.589532, -5.38572, 0, 0, 0, 0, 0, 0, 0, 0
151.5, -3.75656e-108, -3.75656e-108, -4.60794e-157, -4.60794e-157, -3.21109, -3.21109, -3.54461, -3.54461, -1.43799, -1.43799, 1.50318, 1.50318, 0.480648, 0.480648, -5.2729, -1.30936, -8.07043, 0.657654, -5.45679, -0.576997, 5.87927, 5.87927, -9.70136, -9.70136, 3.19022, 3.19022, -1.30936, -5.2729, 0.657654, -8.07043, -0.576997, -5.45679, 0, 0, 0, 0, 0, 0, 0, 0
152, -1.39226e-108, -1.39226e-108, -1.39956e-157, -1.39956e-157, -3.05275, -3.05275, -3.67457, -3.67457, -1.45205, -1.45205, 1.50604, 1.50604, 0.390767, 0.390767, -5.15164, -1.39899, -7.99418, 0.608264, -5.52896, -0.565948, 5.78919, 5.78919, -9.72872, -9.72872, 3.34389, 3.34389, -1.39899, -5.15164, 0.608264, -7.99418, -0.565948, -5.52896, 0, 0, 0, 0, 0, 0, 0, 0
152.5, -5.14974e-109, -5.14974e-109, -4.24244e-158, -4.24244e-158, -2.89085, -2.89085, -3.80554, -3.80554, -1.46608, -1.46608, 1.50685, 1.50685, 0.308193, 0.308193, -5.03025, -1.49117, -7.91851, 0.558119, -5.60198, -0.556451, 5.69432, 5.69432, -9.75278, -9.75278, 3.49677, 3.49677, -1.49117, -5.03025, 0.558119, -7.91851, -0.556451, -5.60198, 0, 0, 0, 0, 0, 0, 0, 0
