position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
172,-1.264475,-1.269522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.192600,-0.498499,-0.500389,-0.167579,-0.157458,1.140474,1.129734,1.198346
176,-1.282345,-1.294660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.143928,-0.429858,-0.442105,-0.112064,-0.100670,1.163491,1.165455,1.143967
179,-1.311763,-1.326820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.124566,-0.356369,-0.373829,-0.081129,-0.068453,1.175839,1.184926,1.120968
183,-1.366693,-1.388073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.131310,-0.237581,-0.259794,-0.087714,-0.073118,1.195873,1.215070,1.123457
187,-1.443558,-1.468509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.178134,-0.095759,-0.119407,-0.149293,-0.132630,1.225797,1.250498,1.167773
190,-1.509778,-1.535529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.232764,0.027741,0.005779,-0.213522,-0.195783,1.254584,1.280727,1.221722
194,-1.593129,-1.622308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.319620,0.178851,0.166236,-0.325722,-0.310180,1.303682,1.327841,1.310603
198,-1.670088,-1.697380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.410255,0.342784,0.325749,-0.440044,-0.419377,1.355825,1.381366,1.399742
201,-1.711934,-1.740477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.468180,0.448530,0.435717,-0.515061,-0.493173,1.397251,1.419982,1.458548
205,-1.750544,-1.777284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.516138,0.564640,0.556457,-0.590872,-0.569788,1.448268,1.466477,1.508552
208,-1.762245,-1.787357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.520304,0.638051,0.633042,-0.616525,-0.595786,1.478185,1.493122,1.514080
212,-1.755100,-1.778316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.468993,0.702513,0.700510,-0.601154,-0.581049,1.504273,1.515338,1.464319
216,-1.622816,-1.641884,-0.143371,-0.143126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.373531,0.724519,0.724519,-0.516462,-0.498532,1.540803,1.548186,1.370275
221,-1.372671,-1.390960,-0.379866,-0.379134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.189615,0.694203,0.697002,-0.320346,-0.302792,1.574643,1.575442,1.181506
225,-1.134222,-1.141538,-0.600210,-0.598867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.994315,0.640371,0.640485,-0.111441,-0.101995,1.597071,1.597972,0.992948
229,-0.864768,-0.866608,-0.827900,-0.825686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785828,0.573231,0.571754,0.137110,0.141797,1.604528,1.603337,0.784963
233,-0.591702,-0.586981,-1.041342,-1.037502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.572180,0.488969,0.483815,0.408874,0.409085,1.598985,1.593265,0.574290
238,-0.264741,-0.256294,-1.262520,-1.257205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320638,0.376401,0.368571,0.761382,0.755165,1.562876,1.558536,0.320498
242,-0.037807,-0.025800,-1.389856,-1.382670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.143546,0.303656,0.291887,1.035145,1.024179,1.504620,1.499182,0.143511
246,0.142014,0.155446,-1.462448,-1.453141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258544,0.243658,1.282237,1.267911,1.410123,1.404372,0.000000
250,0.275827,0.288853,-1.452388,-1.440884,-0.073037,-0.071837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234884,0.217792,1.475565,1.459410,1.269214,1.263722,0.000000
255,0.369333,0.381096,-1.356927,-1.341863,-0.193205,-0.189941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.257899,0.238332,1.675909,1.658402,1.060059,1.055101,0.000000
259,0.399083,0.408732,-1.231635,-1.213906,-0.306229,-0.301341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312769,0.291899,1.804113,1.786310,0.875512,0.871244,0.000000
263,0.402965,0.409282,-1.084031,-1.061888,-0.430877,-0.423377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395477,0.373105,1.904099,1.888327,0.683543,0.679695,0.000000
267,0.386162,0.390605,-0.922485,-0.900192,-0.563790,-0.555800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.496301,0.473700,1.979436,1.963255,0.494443,0.491942,0.000000
272,0.353740,0.355301,-0.726189,-0.701974,-0.729528,-0.720340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.639773,0.616831,2.041893,2.027260,0.274707,0.273262,0.000000
276,0.330482,0.329790,-0.581248,-0.557791,-0.850228,-0.841199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.758939,0.737273,2.067384,2.054811,0.122577,0.122041,0.000000
280,0.318225,0.316027,-0.458818,-0.436464,-0.952334,-0.943997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.873673,0.852749,2.072016,2.060920,0.000000,0.000000,0.000000
285,0.314505,0.311915,-0.345129,-0.326986,-1.053323,-1.047519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.970389,0.952011,2.021009,2.012128,0.000000,0.000000,0.000000
290,0.324757,0.323342,-0.269337,-0.257226,-1.108522,-1.106429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.060444,1.045466,1.956342,1.949674,0.000000,0.000000,0.000000
295,0.351118,0.352347,-0.224854,-0.219867,-1.125587,-1.127798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.141750,1.130874,1.875664,1.871121,0.000000,0.000000,0.000000
300,0.394530,0.399601,-0.205197,-0.207528,-1.113377,-1.119941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.210836,1.204511,1.776799,1.774345,0.000000,0.000000,0.000000
305,0.452975,0.462609,-0.204424,-0.213414,-1.081280,-1.091687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.264485,1.262817,1.658965,1.658488,0.000000,0.000000,0.000000
310,0.525754,0.540906,-0.214252,-0.229694,-1.037982,-1.051798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.300237,1.304171,1.523202,1.524263,0.000000,0.000000,0.000000
315,0.612338,0.631153,-0.227961,-0.246120,-0.994225,-1.009037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.317394,1.324034,1.370235,1.373010,0.000000,0.000000,0.000000
320,0.708480,0.729542,-0.236710,-0.255764,-0.957277,-0.971334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.315665,1.324780,1.204124,1.207906,0.000000,0.000000,0.000000
