position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-161,1.162438,1.168229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.681466,0.662211,0.457503,0.451908,-1.073400,-1.050821,-1.335119,-1.325418
-158,1.147736,1.159274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700460,0.671500,0.564395,0.556543,-1.023197,-0.992368,-1.419141,-1.405318
-154,1.125975,1.143868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.717884,0.682494,0.693632,0.682146,-0.934713,-0.897394,-1.537746,-1.520622
-151,1.103361,1.124049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.731091,0.691764,0.789133,0.773000,-0.852556,-0.810773,-1.634415,-1.614530
-147,1.069182,1.091496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750386,0.708366,0.899845,0.876856,-0.724418,-0.677573,-1.770400,-1.746913
-144,1.029262,1.051045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.760752,0.719361,0.999769,0.971781,-0.604991,-0.557397,-1.881175,-1.856288
-141,0.990089,1.010824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773508,0.732664,1.078763,1.045313,-0.475966,-0.427465,-1.995610,-1.969213
-137,0.942555,0.961320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.796897,0.758600,1.154731,1.115311,-0.289468,-0.240882,-2.152213,-2.123954
-134,0.896436,0.913046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.809640,0.774106,1.218894,1.176174,-0.121794,-0.075493,-2.278144,-2.249578
-130,0.854729,0.867902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.843965,0.813491,1.250936,1.207068,0.103733,0.145350,-2.445399,-2.417496
-127,0.819505,0.830399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.868302,0.841347,1.271481,1.227810,0.302326,0.339152,-2.578441,-2.551345
-124,0.800569,0.808483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.905537,0.884515,1.257414,1.219953,0.504195,0.532195,-2.709506,-2.686026
-120,0.800285,0.804736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.975167,0.961711,1.195479,1.169006,0.781222,0.797847,-2.886965,-2.868531
-117,0.812590,0.814630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.032646,1.025069,1.127970,1.112386,1.023542,1.031321,-3.025522,-3.012803
-114,0.853463,0.853151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.108960,1.107501,1.023196,1.020592,1.266063,1.265459,-3.164996,-3.159372
-110,0.952373,0.949324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.236869,1.242929,0.830356,0.846119,1.596918,1.587468,-3.359519,-3.365189
-107,1.057588,1.052343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.344432,1.356836,0.646027,0.679270,1.881604,1.866603,-3.506923,-3.525011
-103,1.261919,1.254512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.525931,1.544923,0.339111,0.393185,2.248611,2.230700,-3.720077,-3.756510
-100,1.456361,1.447307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.676119,1.700134,0.058276,0.130313,2.563470,2.546469,-3.880334,-3.934993
-99,1.533403,1.523941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.733791,1.759124,-0.045360,0.032216,2.666166,2.650499,-3.935274,-3.995964
