position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-120,-0.547934,0.455400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.733016,-0.637595,0.056309,-0.075668,0.162739,-0.149302,1.361890,-1.357220
-117,-0.512201,0.459082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.687415,-0.640392,0.076527,-0.081794,0.120906,-0.118004,1.432767,-1.425420
-114,-0.469774,0.469517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633786,-0.648142,0.095348,-0.084639,0.079654,-0.086555,1.504850,-1.497578
-110,-0.401928,0.495067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.549930,-0.667436,0.117542,-0.083315,0.026534,-0.042623,1.602089,-1.600144
-107,-0.341033,0.524402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.478270,-0.688866,0.130713,-0.078737,-0.012515,-0.009116,1.674986,-1.682029
-103,-0.245897,0.577826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370333,-0.728538,0.143379,-0.068071,-0.061638,0.040287,1.772500,-1.798004
-100,-0.162542,0.630180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280837,-0.766842,0.147861,-0.056836,-0.096960,0.079513,1.844682,-1.890099
-99,-0.132658,0.649758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249314,-0.781346,0.148265,-0.052477,-0.107983,0.093412,1.868661,-1.921679
-97,-0.073046,0.689088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187250,-0.809865,0.147094,-0.043256,-0.129945,0.122394,1.917591,-1.985829
-96,-0.045627,0.706702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158003,-0.822628,0.145168,-0.038370,-0.140488,0.138023,1.943461,-2.018434
-94,0.000927,0.734640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108717,-0.839958,0.138653,-0.028005,-0.164392,0.169195,1.998348,-2.085168
-93,0.018032,0.743097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090279,-0.842973,0.133829,-0.022408,-0.177983,0.184682,2.028024,-2.119706
-91,0.034083,0.743525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069138,-0.834783,0.120373,-0.011074,-0.206777,0.218388,2.094210,-2.189256
-90,0.030998,0.733662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.068126,-0.822041,0.111550,-0.005428,-0.222494,0.236606,2.131548,-2.224804
-88,-0.000493,0.690809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090898,-0.773540,0.089762,0.007258,-0.260127,0.272240,2.213641,-2.297835
-87,-0.031224,0.655670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.115487,-0.737096,0.076374,0.013846,-0.281167,0.291203,2.259816,-2.335231
-85,-0.120239,0.560162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.189884,-0.640937,0.045418,0.027527,-0.328547,0.330599,2.361039,-2.410966
-84,-0.176842,0.501346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238051,-0.582649,0.027908,0.034929,-0.354513,0.350993,2.415559,-2.449775
-82,-0.309827,0.365526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352462,-0.449377,-0.010099,0.049978,-0.410527,0.393151,2.530756,-2.527404
-81,-0.384475,0.290134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.417104,-0.375755,-0.030523,0.058007,-0.440263,0.414874,2.590957,-2.566745
-79,-0.545979,0.128171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.557292,-0.218523,-0.073655,0.074056,-0.502394,0.459815,2.715472,-2.644808
-78,-0.630810,0.043411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.631429,-0.135985,-0.095915,0.082620,-0.534763,0.482348,2.778919,-2.684122
-76,-0.804562,-0.129914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.783761,0.032921,-0.141169,0.100104,-0.601458,0.527988,2.906437,-2.762268
