position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
225,-0.490349,0.490358,-0.045465,0.045289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050838,-0.525518,0.526384,-0.362676,0.362269,-0.150559,0.150391,-0.050118
229,-0.502470,0.502450,-0.063520,0.063500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039260,-0.523264,0.523344,-0.350748,0.350671,-0.145155,0.145196,-0.039290
233,-0.514691,0.514588,-0.083192,0.083268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028406,-0.518744,0.518933,-0.338103,0.337909,-0.139658,0.139732,-0.028380
238,-0.530158,0.529944,-0.108148,0.108175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015754,-0.509558,0.509672,-0.321177,0.320629,-0.130994,0.131367,-0.015529
242,-0.543723,0.543691,-0.127360,0.127386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006897,-0.499333,0.499388,-0.306566,0.306451,-0.122889,0.123019,-0.006905
246,-0.558645,0.558613,-0.145332,0.145353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.485641,0.485688,-0.290369,0.290248,-0.112795,0.112931,0.000000
250,-0.574169,0.574363,-0.161303,0.161229,-0.005968,0.005919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.467919,0.468023,-0.272443,0.272308,-0.100641,0.100863,0.000000
255,-0.594649,0.594636,-0.178892,0.178770,-0.015800,0.015937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.440955,0.440957,-0.247625,0.247528,-0.083300,0.083378,0.000000
259,-0.610344,0.610636,-0.192170,0.191851,-0.025267,0.025453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.416459,0.416262,-0.226570,0.226623,-0.068359,0.068487,0.000000
263,-0.624970,0.625154,-0.204801,0.204665,-0.036228,0.036323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.389802,0.389742,-0.205520,0.205558,-0.053317,0.053385,0.000000
267,-0.637670,0.637684,-0.218073,0.218062,-0.048155,0.048154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.362046,0.362020,-0.184483,0.184466,-0.038507,0.038581,0.000000
272,-0.650004,0.650145,-0.236081,0.236185,-0.064081,0.063955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.327040,0.327106,-0.159290,0.159335,-0.021431,0.021383,0.000000
276,-0.656485,0.656493,-0.252948,0.252893,-0.077378,0.077401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.299602,0.299539,-0.140839,0.140850,-0.009575,0.009590,0.000000
280,-0.659215,0.659226,-0.272338,0.272295,-0.091056,0.091099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.273450,0.273406,-0.124241,0.124273,0.000000,0.000000,0.000000
285,-0.656732,0.656722,-0.300771,0.300774,-0.108292,0.108290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.243404,0.243354,-0.106694,0.106761,0.000000,0.000000,0.000000
290,-0.648542,0.648397,-0.333330,0.333226,-0.125620,0.125707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.216557,0.216491,-0.092546,0.092630,0.000000,0.000000,0.000000
295,-0.635367,0.635394,-0.368224,0.368215,-0.142787,0.142817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.192340,0.192269,-0.081141,0.081238,0.000000,0.000000,0.000000
