position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
485,0.017011,0.016867,-0.002280,-0.001956,0.012103,0.011851,-0.006177,-0.005969,-0.030517,-0.030688,0.026052,0.025805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
490,0.014956,0.014832,-0.000257,0.000378,0.012856,0.012680,-0.000796,-0.000607,-0.049525,-0.050000,0.043271,0.042940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
495,0.012584,0.012413,0.003134,0.004200,0.014408,0.014249,0.003922,0.004053,-0.071348,-0.071639,0.060969,0.060461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
500,0.009754,0.009675,0.006800,0.008255,0.015713,0.015699,0.009449,0.009496,-0.092002,-0.092946,0.078102,0.077568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
505,0.006916,0.006828,0.011238,0.013066,0.017069,0.017147,0.014892,0.015042,-0.111438,-0.112635,0.092690,0.091964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
510,0.004315,0.004261,0.015883,0.018086,0.019203,0.019510,0.019936,0.019865,-0.129199,-0.130572,0.102007,0.101253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
515,0.001924,0.001886,0.020249,0.022705,0.020060,0.020190,0.025285,0.025303,-0.141224,-0.142663,0.105761,0.105034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
520,0.000000,0.000000,0.024064,0.026677,0.019544,0.020156,0.030369,0.030485,-0.146610,-0.148084,0.101857,0.100980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
525,0.000000,0.000000,0.028008,0.030474,0.020233,0.020768,0.034517,0.034627,-0.147129,-0.148492,0.087400,0.086428,0.005986,0.005968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
530,0.000000,0.000000,0.030319,0.032745,0.017656,0.017900,0.038281,0.038388,-0.138276,-0.139500,0.068004,0.067007,0.014323,0.014252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
535,0.000000,0.000000,0.032105,0.034328,0.014589,0.015216,0.040869,0.041136,-0.125338,-0.126235,0.044078,0.043185,0.022427,0.022287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540,0.000000,0.000000,0.033059,0.034771,0.010251,0.011999,0.042501,0.041065,-0.107681,-0.107272,0.019666,0.019335,0.029999,0.029805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
545,0.000000,0.000000,0.032933,0.034497,0.006320,0.005782,0.041192,0.041439,-0.087664,-0.087145,-0.001162,-0.002261,0.035804,0.035682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
550,0.000000,0.000000,0.031958,0.032612,-0.000348,-0.000167,0.038026,0.038501,-0.065183,-0.065684,-0.016833,-0.017337,0.038751,0.038681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
555,0.000000,0.000000,0.030064,0.030864,-0.005018,-0.004341,0.033980,0.033951,-0.045733,-0.045492,-0.025428,-0.026732,0.037104,0.036859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
560,0.000000,0.000000,0.027416,0.027870,-0.009764,-0.008791,0.026412,0.026372,-0.028933,-0.028535,-0.023579,-0.025018,0.029695,0.029473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
565,0.000000,0.000000,0.024046,0.024245,-0.013378,-0.012029,0.016834,0.016694,-0.016609,-0.015975,-0.009553,-0.011220,0.015952,0.015816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
