position,SAT_103,SAT_104,SAT_105,SAT_106,SAT_107,SAT_108,SAT_109,SAT_110,SAT_111,SAT_112,SAT_113,SAT_114,SAT_115,SAT_116,SAT_117,SAT_118,SAT_211,SAT_213,SAT_214,SAT_215,SAT_216,SAT_217,SAT_218,SAT_224
205,-1.260729,1.260931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800193,0.484771,-0.476753,-0.360288,0.354612,-0.996834,1.016609,-0.821252
208,-1.247118,1.247737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.782316,0.542314,-0.537473,-0.438400,0.434489,-1.006968,1.021922,-0.798837
212,-1.206497,1.207133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.741560,0.596277,-0.594553,-0.546283,0.543910,-1.020925,1.030704,-0.752647
216,-1.127396,1.128421,-0.140729,0.140057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.677782,0.632481,-0.631143,-0.648306,0.646680,-1.032511,1.039328,-0.684851
221,-0.990054,0.989739,-0.371561,0.371016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.573183,0.639687,-0.639848,-0.774810,0.771006,-1.042514,1.048411,-0.575842
225,-0.858155,0.857286,-0.585525,0.585094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.476392,0.618591,-0.617521,-0.870340,0.864821,-1.045335,1.051809,-0.477238
229,-0.718445,0.712502,-0.812359,0.815914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.373688,0.575857,-0.572344,-0.958443,0.946445,-1.039849,1.050259,-0.373355
233,-0.566979,0.564007,-1.032528,1.033184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.271138,0.508578,-0.504808,-1.038814,1.027753,-1.026167,1.036518,-0.270077
238,-0.385864,0.381968,-1.286481,1.287758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150328,0.398743,-0.393196,-1.119204,1.105218,-0.989539,1.002437,-0.149380
242,-0.251461,0.247114,-1.453768,1.455335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066532,0.290887,-0.284567,-1.165600,1.150059,-0.942689,0.957175,-0.066003
246,-0.133328,0.128992,-1.574682,1.576155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.167766,-0.161548,-1.192613,1.176777,-0.877292,0.892527,0.000000
250,-0.030332,0.027177,-1.637546,1.638123,-0.058702,0.058837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034870,-0.029511,-1.196467,1.181666,-0.791101,0.806192,0.000000
255,0.068453,-0.070868,-1.642761,1.642110,-0.155633,0.156403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.143986,0.146399,-1.176071,1.164443,-0.661858,0.675223,0.000000
259,0.126620,-0.128481,-1.598667,1.596986,-0.248266,0.249514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.292767,0.292365,-1.144725,1.136456,-0.547417,0.558915,0.000000
263,0.168179,-0.168388,-1.519768,1.517631,-0.351140,0.351789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.442589,0.439322,-1.103895,1.099907,-0.428658,0.438193,0.000000
267,0.192776,-0.192631,-1.414418,1.411014,-0.459249,0.461232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.588745,0.583304,-1.057812,1.057230,-0.311217,0.318101,0.000000
272,0.204386,-0.202022,-1.257609,1.254330,-0.599961,0.601409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.760906,0.754122,-0.998694,1.001350,-0.173659,0.178586,0.000000
276,0.199211,-0.198828,-1.123383,1.118387,-0.711248,0.715550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.886374,0.880319,-0.955845,0.958884,-0.078130,0.079698,0.000000
280,0.185215,-0.184251,-0.987431,0.983507,-0.819667,0.823395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.994687,0.990904,-0.919238,0.921535,0.000000,0.000000,0.000000
285,0.159511,-0.159178,-0.824282,0.821560,-0.944339,0.947691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.101089,1.102167,-0.888066,0.885662,0.000000,0.000000,0.000000
290,0.122093,-0.123055,-0.672812,0.671950,-1.056367,1.058850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.177579,1.186083,-0.869595,0.859819,0.000000,0.000000,0.000000
295,0.074460,-0.076800,-0.533424,0.534554,-1.153757,1.155196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.225997,1.243217,-0.858467,0.839758,0.000000,0.000000,0.000000
300,0.017755,-0.021833,-0.406056,0.409413,-1.235195,1.235173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.248144,1.274726,-0.849465,0.821313,0.000000,0.000000,0.000000
305,-0.046663,0.041009,-0.291285,0.296872,-1.299127,1.297482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.246076,1.281672,-0.837568,0.800319,0.000000,0.000000,0.000000
310,-0.118088,0.111374,-0.189648,0.197092,-1.343621,1.340628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.221929,1.265051,-0.817588,0.772543,0.000000,0.000000,0.000000
315,-0.196133,0.188457,-0.101423,0.110539,-1.367530,1.363182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.177543,1.226071,-0.784197,0.733908,0.000000,0.000000,0.000000
320,-0.279888,0.272201,-0.027733,0.037752,-1.368974,1.363957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.115381,1.165704,-0.732585,0.680113,0.000000,0.000000,0.000000
325,-0.367408,0.360971,0.032641,-0.023570,-1.347281,1.342425,-0.038555,0.040104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.037423,1.084925,-0.659762,0.608097,0.000000,0.000000,0.000000
330,-0.456690,0.451060,0.078377,-0.068923,-1.305109,1.298444,-0.089520,0.094160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.948158,0.989988,-0.569175,0.522374,0.000000,0.000000,0.000000
335,-0.547778,0.542424,0.110271,-0.102748,-1.244875,1.237949,-0.151584,0.158652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.850399,0.885418,-0.466955,0.427598,0.000000,0.000000,0.000000
340,-0.635576,0.631544,0.129847,-0.123044,-1.173102,1.164735,-0.221384,0.232425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.750813,0.777006,-0.360636,0.328570,0.000000,0.000000,0.000000
345,-0.720104,0.715599,0.136425,-0.130630,-1.089922,1.080096,-0.298986,0.313248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.650422,0.670212,-0.254503,0.231245,0.000000,0.000000,0.000000
350,-0.797749,0.792005,0.131405,-0.126205,-0.999947,0.988277,-0.382094,0.399569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.554475,0.569941,-0.155172,0.140340,0.000000,0.000000,0.000000
355,-0.866648,0.856790,0.115355,-0.110127,-0.905658,0.891643,-0.468918,0.488895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.465977,0.483809,-0.068196,0.061724,0.000000,0.000000,0.000000
360,-0.923645,0.908078,0.089515,-0.083623,-0.810285,0.793334,-0.557341,0.580090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.389650,0.415212,0.000000,0.000000,0.000000,0.000000,0.000000
365,-0.965764,0.943006,0.056509,-0.048570,-0.715959,0.695922,-0.645572,0.670633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.327951,0.368763,0.000000,0.000000,0.000000,0.000000,0.000000
370,-0.994359,0.962351,0.015854,-0.005341,-0.624858,0.601759,-0.731256,0.758013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.279978,0.341280,0.000000,0.000000,0.000000,0.000000,0.000000
375,-1.009231,0.966910,-0.031476,0.044744,-0.538113,0.512375,-0.811700,0.839391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.243285,0.328154,0.000000,0.000000,0.000000,0.000000,0.000000
380,-1.010710,0.957825,-0.083645,0.100109,-0.457120,0.429752,-0.884987,0.912152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.215718,0.324573,0.000000,0.000000,0.000000,0.000000,0.000000
385,-0.998459,0.936437,-0.140295,0.158579,-0.383210,0.355263,-0.947811,0.973659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.194581,0.326089,0.000000,0.000000,0.000000,0.000000,0.000000
390,-0.972573,0.903648,-0.199685,0.218955,-0.317533,0.290648,-0.998061,1.020949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.177711,0.327850,0.000000,0.000000,0.000000,0.000000,0.000000
395,-0.933022,0.860472,-0.260305,0.279445,-0.261381,0.237787,-1.033220,1.051048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.162709,0.325204,0.000000,0.000000,0.000000,0.000000,0.000000
400,-0.879462,0.808321,-0.321261,0.337858,-0.216390,0.197488,-1.050164,1.062196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.146984,0.313669,0.000000,0.000000,0.000000,0.000000,0.000000
405,-0.812656,0.747675,-0.380139,0.392072,-0.183130,0.168609,-1.048938,1.049901,-0.020879,0.036185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129049,0.289449,0.000000,0.000000,0.000000,0.000000,0.000000
410,-0.735597,0.681531,-0.435995,0.441509,-0.160168,0.151562,-1.031155,1.018654,-0.048445,0.082022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.109218,0.254546,0.000000,0.000000,0.000000,0.000000,0.000000
