position,SAT_01,SAT_02,SAT_03,SAT_04,SAT_05,SAT_06,SAT_07,SAT_08,SAT_09,SAT_10,SAT_201,SAT_202,SAT_203,SAT_204,SAT_205,SAT_206,SAT_212,SAT_223
-194,-0.339485,0.339558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.503323,-0.503335,0.460030,-0.459911,0.186591,-0.186546,0.091404,-0.091537
-190,-0.315005,0.315055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492516,-0.492552,0.475258,-0.475211,0.196413,-0.196363,0.093443,-0.093551
-187,-0.296203,0.296203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.481892,-0.481821,0.486473,-0.486541,0.204857,-0.204669,0.095203,-0.095363
-183,-0.271210,0.271208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.464357,-0.464285,0.501557,-0.501613,0.217855,-0.217695,0.098473,-0.098616
-179,-0.246419,0.246396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.442370,-0.442283,0.516088,-0.516194,0.232986,-0.232786,0.102959,-0.103147
-176,-0.227862,0.228060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.422888,-0.423013,0.525126,-0.526328,0.245549,-0.244526,0.107138,-0.107917
-172,-0.203704,0.203761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.394340,-0.394322,0.537358,-0.537211,0.263995,-0.263921,0.113924,-0.114031
-169,-0.186148,0.186114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370924,-0.370856,0.543622,-0.543665,0.279450,-0.279356,0.119860,-0.119965
-165,-0.163777,0.163812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.338724,-0.338741,0.549645,-0.549569,0.302051,-0.301970,0.129102,-0.129245
-161,-0.142757,0.142768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.305479,-0.305486,0.551344,-0.551249,0.326938,-0.326939,0.139641,-0.139631
-158,-0.127930,0.127847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280273,-0.280233,0.549156,-0.549122,0.347248,-0.347302,0.148455,-0.148411
-154,-0.109945,0.109945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.247871,-0.247873,0.541902,-0.541900,0.376751,-0.376751,0.161652,-0.161654
-151,-0.097681,0.097784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224369,-0.224333,0.532333,-0.532597,0.400685,-0.400571,0.172563,-0.172709
-147,-0.083285,0.083335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194758,-0.194827,0.514955,-0.514940,0.434685,-0.434715,0.188918,-0.188897
-144,-0.073515,0.073563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173367,-0.173499,0.497653,-0.497537,0.461636,-0.461737,0.202919,-0.202804
-141,-0.064573,0.064657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152797,-0.152902,0.476874,-0.476838,0.489675,-0.489687,0.218373,-0.218384
-137,-0.053809,0.053952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126650,-0.126760,0.443983,-0.443970,0.528171,-0.528103,0.241906,-0.241991
-134,-0.046343,0.046500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107669,-0.107809,0.414894,-0.414884,0.557730,-0.557738,0.262103,-0.262137
-130,-0.037161,0.037317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083346,-0.083496,0.370529,-0.370490,0.597496,-0.597496,0.292583,-0.292586
-127,-0.030538,0.030680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065476,-0.065668,0.332558,-0.332503,0.627372,-0.627359,0.318449,-0.318514
-124,-0.024078,0.024230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048037,-0.048173,0.290829,-0.290799,0.656962,-0.656958,0.347385,-0.347380
-120,-0.015706,0.015891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025321,-0.025373,0.228654,-0.228732,0.695043,-0.694910,0.392179,-0.392327
