position,GenIII_05,GenIII_06,GenIII_07,GenIII_08,GenIII_09,GenIII_10,GenIII_11,GenIII_12,GenIII_13,GenIII_14,GenIII_15,GenIII_50,GenIII_16,GenIII_49,GenIII_17,GenIII_51,GenIII_18,GenIII_59,GenIII_19,GenIII_20,GenIII_21,GenIII_22,GenIII_23,GenIII_24,GenIII_25,GenIII_52,GenIII_26,GenIII_58,GenIII_27,GenIII_28,GenIII_29,GenIII_30,GenIII_31,GenIII_53,GenIII_32,GenIII_54,GenIII_33,GenIII_34,GenIII_35,GenIII_36,GenIII_37,GenIII_38,GenIII_39,GenIII_54,GenIII_40,GenIII_56,GenIII_41,GenIII_55,GenIII_42,GenIII_43,GenIII_44,GenIII_45,GenIII_46,GenIII_47,GenIII_48,GenIII_Shield
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914609,1.904088,1.180297,1.180297,1.187338,1.187338,-2.548983,-2.564843,-2.606874,-2.596662,1.183723,1.183723,1.180961,1.180961,1.959206,1.945134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.664435,1.653266,1.381085,1.381085,1.389349,1.389349,-2.237311,-2.254787,-2.89898,-2.889883,0.99416,0.99416,0.99316,0.99316,2.165399,2.150599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384545,1.373878,1.584139,1.584139,1.593446,1.593446,-1.914887,-1.933981,-3.162592,-3.155019,0.812493,0.812493,0.812382,0.812382,2.326547,2.311657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180857,1.171388,1.758897,1.758897,1.768908,1.768908,-1.65078,-1.670289,-3.348946,-3.342917,0.650428,0.650428,0.651075,0.651075,2.396654,2.381859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883362,0.875523,1.948192,1.948192,1.95902,1.95902,-1.325777,-1.34639,-3.547027,-3.542086,0.473454,0.473454,0.474326,0.474326,2.484143,2.470159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596777,0.591031,2.12005,2.12005,2.131508,2.131508,-1.010212,-1.031481,-3.701256,-3.697715,0.295854,0.295854,0.29656,0.29656,2.53568,2.522488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335933,0.33255,2.268678,2.268678,2.279823,2.279823,-0.711146,-0.732276,-3.806495,-3.804353,0.114212,0.114212,0.115025,0.115025,2.55513,2.5428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180738,0.178978,2.383565,2.383565,2.394364,2.394364,-0.478704,-0.500072,-3.854338,-3.853043,-0.054854,-0.054854,-0.054078,-0.054078,2.525021,2.513402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.473454,2.473454,2.483069,2.483069,-0.225006,-0.245754,-3.861493,-3.861142,-0.249137,-0.249137,-0.248648,-0.248648,2.499335,2.488376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.496898,2.496898,2.50464,2.50464,-0.032792,-0.052902,-3.844851,-3.84512,-0.505768,-0.505768,-0.505155,-0.505155,2.406042,2.395856,0.184379,0.183171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.497783,2.497783,2.503083,2.503083,0.15088,0.131396,-3.772867,-3.773218,-0.791494,-0.791494,-0.790924,-0.790924,2.27751,2.267493,0.421213,0.419163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.504668,2.504668,2.507956,2.507956,0.313169,0.29421,-3.677729,-3.678363,-1.042307,-1.042307,-1.04167,-1.04167,2.137242,2.1274,0.60838,0.605444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.452132,2.452132,2.452706,2.452706,0.488376,0.470439,-3.517107,-3.517829,-1.360113,-1.360113,-1.359367,-1.359367,1.962252,1.952486,0.899728,0.895518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363207,2.363207,2.361037,2.361037,0.66246,0.645496,-3.313285,-3.314209,-1.685993,-1.685993,-1.685201,-1.685201,1.770335,1.760562,1.200767,1.195431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.235595,2.235595,2.23113,2.23113,0.838952,0.8234,-3.073381,-3.074341,-2.013343,-2.013343,-2.012502,-2.012502,1.569346,1.559395,1.49696,1.490763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.132944,2.132944,2.127063,2.127063,1.00266,0.987702,-2.858318,-2.859333,-2.272386,-2.272386,-2.27165,-2.27165,1.389785,1.380015,1.68769,1.681086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928415,1.928415,1.92129,1.92129,1.190635,1.177132,-2.566758,-2.568448,-2.582372,-2.582372,-2.581416,-2.581416,1.189124,1.17921,1.936817,1.930039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.680586,1.680586,1.673114,1.673114,1.388609,1.376583,-2.255778,-2.25787,-2.872464,-2.872464,-2.871407,-2.871407,0.998479,0.988603,2.142572,2.136223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.400605,1.400605,1.393491,1.393491,1.589987,1.579222,-1.932845,-1.935701,-3.135691,-3.135691,-3.134917,-3.134917,0.81621,0.806399,2.304278,2.298619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.196006,1.196006,1.189533,1.189533,1.764276,1.754516,-1.667768,-1.671341,-3.323315,-3.323315,-3.322702,-3.322702,0.654256,0.644599,2.375362,2.370467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896115,0.896115,0.890826,0.890826,1.952281,1.944233,-1.340962,-1.344121,-3.524928,-3.524928,-3.524607,-3.524607,0.478097,0.467215,2.46526,2.462036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606007,0.606007,0.602183,0.602183,2.125939,2.11878,-1.023933,-1.028508,-3.682653,-3.682653,-3.682657,-3.682657,0.300513,0.291655,2.518894,2.51614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341605,0.341605,0.33935,0.33935,2.275577,2.26943,-0.722486,-0.727652,-3.792965,-3.792965,-3.793376,-3.793376,0.119793,0.111368,2.540954,2.538972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183758,0.183758,0.182619,0.182619,2.391517,2.386043,-0.488367,-0.493718,-3.845091,-3.845091,-3.845984,-3.845984,-0.048326,-0.056236,2.513045,2.511451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48264,2.477943,-0.232767,-0.238001,-3.858109,-3.858109,-3.85966,-3.85966,-0.241882,-0.249075,2.490062,2.488359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.506952,2.502698,-0.039545,-0.044283,-3.847325,-3.847325,-3.849727,-3.849727,-0.496653,-0.502853,2.400431,2.398086,0.180959,0.179254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.508816,2.504643,0.144776,0.140957,-3.780836,-3.780836,-3.783606,-3.783606,-0.780342,-0.785478,2.275545,2.27194,0.4141,0.409985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.516527,2.512797,0.308105,0.304534,-3.689777,-3.689777,-3.693351,-3.693351,-1.029909,-1.033799,2.13781,2.133563,0.598434,0.592672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.464686,2.461109,0.484221,0.48147,-3.533314,-3.533314,-3.537319,-3.537319,-1.346022,-1.348374,1.965738,1.960201,0.885849,0.877297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.376802,2.373315,0.659501,0.657201,-3.333365,-3.333365,-3.337726,-3.337726,-1.670921,-1.671779,1.776672,1.769872,1.184326,1.172767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249468,2.246065,0.837113,0.834892,-3.095886,-3.095886,-3.100305,-3.100305,-1.997715,-1.996977,1.577301,1.569606,1.478998,1.464365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.146799,2.143755,1.001515,0.999251,-2.882571,-2.882571,-2.886425,-2.886425,-2.256914,-2.25547,1.398353,1.390462,1.669981,1.652958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.941784,1.938767,1.190518,1.187034,-2.590879,-2.590879,-2.594691,-2.594691,-2.568223,-2.565426,1.197826,1.189902,1.921142,1.901406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.692338,1.689727,1.389324,1.383969,-2.278162,-2.278162,-2.281194,-2.281194,-2.86018,-2.856441,1.005419,0.998669,2.131146,2.108672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.410809,1.408572,1.591453,1.583791,-1.953426,-1.953426,-1.955231,-1.955231,-3.127076,-3.122684,0.820609,0.814848,2.29947,2.274599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204878,1.202914,1.766394,1.756802,-1.686184,-1.686184,-1.687226,-1.687226,-3.317521,-3.312946,0.65623,0.65167,2.3762,2.349919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902426,0.900921,1.955698,1.943441,-1.356173,-1.356173,-1.355986,-1.355986,-3.521863,-3.517045,0.475576,0.472761,2.472973,2.44514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610518,0.609474,2.128784,2.11397,-1.034972,-1.034972,-1.033769,-1.033769,-3.683501,-3.678812,0.29456,0.293318,2.53415,2.505314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34401,0.343395,2.277869,2.261106,-0.729975,-0.729975,-0.727958,-0.727958,-3.795878,-3.791368,0.109905,0.109855,2.561589,2.532464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185111,0.184618,2.393176,2.375604,-0.492988,-0.492988,-0.491382,-0.491382,-3.849459,-3.844763,-0.060604,-0.060018,2.536574,2.508242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.483409,2.465091,-0.235638,-0.235638,-0.2331,-0.2331,-3.861359,-3.857207,-0.256527,-0.255668,2.515193,2.487719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.505448,2.487806,-0.041341,-0.041341,-0.039289,-0.039289,-3.848033,-3.844224,-0.513092,-0.512862,2.422889,2.397665,0.183022,0.183022,0.182916,0.182916,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.504954,2.489036,0.1433,0.1433,0.144598,0.144598,-3.777634,-3.77398,-0.797404,-0.798299,2.292935,2.270836,0.419265,0.419265,0.418955,0.418955,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.510956,2.496685,0.305929,0.305929,0.306211,0.306211,-3.683227,-3.679761,-1.046892,-1.048775,2.150506,2.131138,0.606101,0.606101,0.605541,0.605541,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45641,2.444832,0.48059,0.48059,0.479785,0.479785,-3.521534,-3.51867,-1.362217,-1.365525,1.971059,1.95557,0.896644,0.896644,0.895649,0.895649,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.365565,2.357149,0.653931,0.653931,0.651731,0.651731,-3.316211,-3.314072,-1.685375,-1.689493,1.774191,1.762305,1.198117,1.198117,1.195921,1.195921,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23604,2.230128,0.82904,0.82904,0.826173,0.826173,-3.073851,-3.072785,-2.010486,-2.015862,1.568395,1.560802,1.494195,1.494195,1.491389,1.491389,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.132154,2.12834,0.991919,0.991919,0.988529,0.988529,-2.857491,-2.85768,-2.268737,-2.27396,1.38656,1.380769,1.685509,1.685509,1.681663,1.681663,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926052,1.924435,1.178806,1.178806,1.175017,1.175017,-2.563534,-2.565478,-2.577307,-2.582312,1.182754,1.179588,1.936019,1.936019,1.9304,1.9304,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.677107,1.677061,1.376208,1.376208,1.372807,1.372807,-2.250783,-2.255066,-2.868021,-2.87141,0.990575,0.988859,2.143353,2.143353,2.135479,2.135479,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396853,1.397674,1.577737,1.577737,1.575108,1.575108,-1.926768,-1.93395,-3.133426,-3.134522,0.808241,0.806996,2.306959,2.306959,2.296466,2.296466,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192384,1.193415,1.751948,1.751948,1.75081,1.75081,-1.660891,-1.67098,-3.323345,-3.322153,0.646646,0.645794,2.379973,2.379973,2.36714,2.36714,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892737,0.893967,1.94269,1.94269,1.941933,1.941933,-1.334371,-1.346814,-3.526867,-3.522597,0.471614,0.470005,2.470856,2.470856,2.455669,2.455669,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603495,0.604569,2.116689,2.116689,2.116918,2.116918,-1.01692,-1.032242,-3.687741,-3.680447,0.296205,0.293691,2.525949,2.525949,2.508272,2.508272,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339877,0.340558,2.267449,2.267449,2.26852,2.26852,-0.715853,-0.733612,-3.799557,-3.789379,0.116903,0.113541,2.548051,2.548051,2.528292,2.528292,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182909,0.183255,2.384618,2.384618,2.385871,2.385871,-0.482454,-0.501762,-3.852342,-3.840308,-0.050234,-0.053918,2.519973,2.519973,2.499163,2.499163,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.477,2.477,2.478072,2.478072,-0.228017,-0.24866,-3.863995,-3.850273,-0.242704,-0.246816,2.495647,2.495647,2.474001,2.474001,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502136,2.502136,2.502405,2.502405,-0.036547,-0.057656,-3.850179,-3.835939,-0.497758,-0.502116,2.403147,2.403147,2.381475,2.381475,0.183957,0.183957,0.181979,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.504702,2.504702,2.503225,2.503225,0.146069,0.124939,-3.779136,-3.765129,-0.782401,-0.78569,2.274388,2.274388,2.253541,2.253541,0.420876,0.420876,0.416276,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.512747,2.512747,2.509656,2.509656,0.307258,0.286495,-3.684492,-3.671133,-1.033029,-1.0353,2.133967,2.133967,2.114178,2.114178,0.608089,0.608089,0.601508,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.461015,2.461015,2.45583,2.45583,0.481206,0.461199,-3.522938,-3.511303,-1.350806,-1.351504,1.958594,1.958594,1.9405,1.9405,0.89916,0.89916,0.889647,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372757,2.372757,2.365239,2.365239,0.654685,0.63547,-3.318554,-3.308857,-1.67724,-1.676096,1.767078,1.767078,1.750808,1.750808,1.20004,1.20004,1.187522,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.244784,2.244784,2.235488,2.235488,0.831488,0.812888,-3.077465,-3.070225,-2.005231,-2.001982,1.566712,1.566712,1.552508,1.552508,1.49544,1.49544,1.480211,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.141879,2.141879,2.131469,2.131469,0.99617,0.977838,-2.862756,-2.857542,-2.265586,-2.260419,1.388862,1.388862,1.376021,1.376021,1.685578,1.685578,1.668661,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.936438,1.936438,1.925277,1.925277,1.186938,1.168622,-2.572034,-2.569604,-2.577127,-2.569533,1.191207,1.191207,1.179765,1.179765,1.933182,1.933182,1.914463,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687243,1.687243,1.676343,1.676343,1.389654,1.370906,-2.263704,-2.263869,-2.869936,-2.859599,1.004761,1.004761,0.994251,0.994251,2.136464,2.136464,2.116801,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.406179,1.406179,1.396125,1.396125,1.597587,1.577782,-1.944442,-1.947444,-3.136317,-3.123709,0.827962,0.827962,0.817887,0.817887,2.295438,2.295438,2.275237,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200251,1.200251,1.191121,1.191121,1.777399,1.756548,-1.68203,-1.688113,-3.326543,-3.310947,0.670347,0.670347,0.660143,0.660143,2.363518,2.363518,2.344093,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899626,0.899626,0.891948,0.891948,1.974069,1.953336,-1.360224,-1.369533,-3.530052,-3.51343,0.49867,0.49867,0.490543,0.490543,2.44964,2.44964,2.430319,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607957,0.607957,0.602995,0.602995,2.154516,2.131082,-1.047112,-1.056262,-3.691073,-3.673157,0.326969,0.326969,0.317362,0.317362,2.500852,2.500852,2.48211,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342587,0.342587,0.33965,0.33965,2.310402,2.285965,-0.748973,-0.760096,-3.802723,-3.783764,0.15011,0.15011,0.140826,0.140826,2.51976,2.51976,2.502112,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184514,0.184514,0.182676,0.182676,2.430788,2.405333,-0.516522,-0.529647,-3.856611,-3.836886,-0.015824,-0.015824,-0.024297,-0.024297,2.490277,2.490277,2.473806,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52392,2.498701,-0.262241,-0.275985,-3.867801,-3.848766,-0.208451,-0.208451,-0.216285,-0.216285,2.465935,2.465935,2.45045,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.547598,2.522903,-0.06862,-0.083153,-3.854799,-3.836931,-0.464928,-0.464928,-0.471371,-0.471371,2.375356,2.375356,2.36109,0.181081,0.182578,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546568,2.523024,0.117876,0.102807,-3.785199,-3.769204,-0.752236,-0.752236,-0.756776,-0.756776,2.250787,2.250787,2.237796,0.414711,0.417984,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551087,2.528504,0.283127,0.267705,-3.691463,-3.677411,-1.005242,-1.005242,-1.008196,-1.008196,2.11443,2.11443,2.102436,0.599289,0.604128,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493535,2.472649,0.462441,0.447444,-3.531213,-3.520121,-1.326496,-1.326496,-1.32762,-1.32762,1.944615,1.944615,1.933851,0.886644,0.893182,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3984,2.379619,0.641571,0.626857,-3.326744,-3.319099,-1.656778,-1.656778,-1.655372,-1.655372,1.75855,1.75855,1.748921,1.183803,1.192124,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26429,2.247711,0.822988,0.809315,-3.086288,-3.082234,-1.988987,-1.988987,-1.985603,-1.985603,1.563382,1.563382,1.554848,1.476567,1.486006,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.156978,2.141325,0.989261,0.978028,-2.869648,-2.869522,-2.251791,-2.251791,-2.246041,-2.246041,1.388052,1.388052,1.380266,1.665054,1.674648,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9464,1.93374,1.182289,1.172042,-2.578174,-2.580138,-2.565321,-2.565321,-2.559196,-2.559196,1.192695,1.192695,1.186406,1.91193,1.921409,0,0,0,0,0
