position,GenIII_05,GenIII_06,GenIII_07,GenIII_08,GenIII_09,GenIII_10,GenIII_11,GenIII_12,GenIII_13,GenIII_14,GenIII_15,GenIII_50,GenIII_16,GenIII_49,GenIII_17,GenIII_51,GenIII_18,GenIII_59,GenIII_19,GenIII_20,GenIII_21,GenIII_22,GenIII_23,GenIII_24,GenIII_25,GenIII_52,GenIII_26,GenIII_58,GenIII_27,GenIII_28,GenIII_29,GenIII_30,GenIII_31,GenIII_53,GenIII_32,GenIII_57,GenIII_33,GenIII_34,GenIII_35,GenIII_36,GenIII_37,GenIII_38,GenIII_39,GenIII_54,GenIII_40,GenIII_56,GenIII_41,GenIII_55,GenIII_42,GenIII_43,GenIII_44,GenIII_45,GenIII_46,GenIII_47,GenIII_48,GenIII_Shield
-210,0,0,0,0,0,0,0,0,0,0,0.34184,0.34184,-0.331916,-0.331916,0.701563,0.701563,-0.708763,-0.708763,0.958552,-0.955293,0.708757,-0.697602,0.332185,-0.339414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-206,0,0,0,0,0,0,0,0,0,0,0.327497,0.327497,-0.317334,-0.317334,0.674469,0.674469,-0.681402,-0.681402,0.955348,-0.953101,0.733969,-0.722769,0.348431,-0.354952,0.019459,0.019459,-0.0195,-0.0195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-203,0,0,0,0,0,0,0,0,0,0,0.317562,0.317562,-0.30732,-0.30732,0.654054,0.654054,-0.660451,-0.660451,0.950834,-0.94939,0.752356,-0.741313,0.362156,-0.367865,0.038108,0.038108,-0.038132,-0.038132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-199,0,0,0,0,0,0,0,0,0,0,0.304282,0.304282,-0.294517,-0.294517,0.626408,0.626408,-0.631859,-0.631859,0.942213,-0.941742,0.776049,-0.765633,0.382259,-0.386584,0.066696,0.066696,-0.066955,-0.066955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-195,0,0,0,0,0,0,0,0,0,0,0.29053,0.29053,-0.281194,-0.281194,0.598591,0.598591,-0.602952,-0.602952,0.930949,-0.931463,0.798662,-0.789136,0.404271,-0.406953,0.098244,0.098244,-0.098775,-0.098775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-191,0,0,0,0,0,0,0,0,0,0,0.275106,0.275106,-0.266685,-0.266685,0.57102,0.57102,-0.573853,-0.573853,0.917216,-0.91856,0.820411,-0.812083,0.427817,-0.428817,0.131179,0.131179,-0.13183,-0.13183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-188,0,0,0,0,0,0,0,0,0,0,0.262064,0.262064,-0.25426,-0.25426,0.550521,0.550521,-0.552239,-0.552239,0.905568,-0.907511,0.836113,-0.828608,0.446399,-0.446186,0.155635,0.155635,-0.156563,-0.156563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-184,0,0,0,0,0,0,0,0,0,0,0.241867,0.241867,-0.23499,-0.23499,0.52347,0.52347,-0.523745,-0.523745,0.888506,-0.891038,0.855873,-0.849661,0.472131,-0.470339,0.186723,0.186723,-0.187938,-0.187938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-180,0,0,0,0,0,0,0,0,0,0,0.217768,0.217768,-0.21179,-0.21179,0.497,0.497,-0.496077,-0.496077,0.87018,-0.872981,0.874693,-0.869462,0.498729,-0.495692,0.214526,0.214526,-0.216054,-0.216054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-176,0,0,0,0,0,0,0,0,0,0,0.189205,0.189205,-0.184244,-0.184244,0.471395,0.471395,-0.469649,-0.469649,0.851023,-0.853715,0.892632,-0.887974,0.526036,-0.522145,0.237854,0.237854,-0.239718,-0.239718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-173,0,0,0,0,0,0,0,0,0,0,0.165581,0.165581,-0.161366,-0.161366,0.45282,0.45282,-0.450641,-0.450641,0.836026,-0.838396,0.905177,-0.900728,0.546784,-0.542547,0.252717,0.252717,-0.254791,-0.254791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-169,0,0,0,0,0,0,0,0,0,0,0.132591,0.132591,-0.129192,-0.129192,0.429094,0.429094,-0.426526,-0.426526,0.815157,-0.817244,0.920383,-0.916082,0.574761,-0.570127,0.269704,0.269704,-0.271987,-0.271987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-165,0,0,0,0,0,0,0,0,0,0,0.099335,0.099335,-0.096713,-0.096713,0.406757,0.406757,-0.403969,-0.403969,0.79339,-0.794949,0.933469,-0.929464,0.602769,-0.598005,0.284492,0.284492,-0.286684,-0.286684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-161,0,0,0,0,0,0,0,0,0,0,0.067251,0.067251,-0.06551,-0.06551,0.385755,0.385755,-0.383307,-0.383307,0.771031,-0.771964,0.944373,-0.939797,0.630757,-0.626167,0.297534,0.297534,-0.299839,-0.299839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-158,0,0,0,0,0,0,0,0,0,0,0.045308,0.045308,-0.044045,-0.044045,0.370871,0.370871,-0.368877,-0.368877,0.753425,-0.753709,0.950632,-0.946073,0.6516,-0.647098,0.307637,0.307637,-0.309573,-0.309573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-154,0,0,0,0,0,0,0,0,0,0,0.019652,0.019652,-0.019137,-0.019137,0.352863,0.352863,-0.351446,-0.351446,0.729344,-0.728915,0.956787,-0.951786,0.678915,-0.674946,0.321116,0.321116,-0.322568,-0.322568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336726,0.336726,-0.336111,-0.336111,0.704609,-0.703445,0.959638,-0.954168,0.705855,-0.702477,0.335968,0.335968,-0.336774,-0.336774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321828,0.321828,-0.32211,-0.32211,0.677655,-0.675912,0.956899,-0.95139,0.730493,-0.728207,0.352205,0.352205,-0.352267,-0.352267,0.019988,-0.019009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311519,0.311519,-0.312432,-0.312432,0.657123,-0.654975,0.952722,-0.947282,0.748518,-0.747157,0.365783,0.365783,-0.365321,-0.365321,0.039027,-0.037152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297923,0.297923,-0.299948,-0.299948,0.629307,-0.626825,0.945047,-0.938938,0.771635,-0.771455,0.385283,0.385283,-0.3844,-0.3844,0.068404,-0.065445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284231,0.284231,-0.286919,-0.286919,0.601443,-0.598289,0.933842,-0.928005,0.794118,-0.795378,0.406759,0.406759,-0.405225,-0.405225,0.100643,-0.09624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269039,0.269039,-0.272358,-0.272358,0.573376,-0.569966,0.920661,-0.914668,0.815558,-0.818095,0.429666,0.429666,-0.427797,-0.427797,0.134229,-0.128626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256266,0.256266,-0.259922,-0.259922,0.552487,-0.549017,0.909379,-0.903233,0.831214,-0.83452,0.447489,0.447489,-0.445601,-0.445601,0.159207,-0.152781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236608,0.236608,-0.240355,-0.240355,0.524917,-0.521368,0.892618,-0.886502,0.851088,-0.855195,0.472318,0.472318,-0.470554,-0.470554,0.190957,-0.183451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212987,0.212987,-0.21681,-0.21681,0.497672,-0.494717,0.874737,-0.867926,0.870274,-0.874542,0.497919,0.497919,-0.496723,-0.496723,0.219202,-0.211102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18512,0.18512,-0.188671,-0.188671,0.471327,-0.469253,0.855822,-0.848469,0.888656,-0.89253,0.524363,0.524363,-0.523991,-0.523991,0.242868,-0.234394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.162,-0.16528,-0.16528,0.452095,-0.450991,0.840912,-0.833048,0.901692,-0.904836,0.544513,0.544513,-0.544925,-0.544925,0.257792,-0.24929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129812,0.129812,-0.132457,-0.132457,0.427592,-0.427792,0.820108,-0.811869,0.917495,-0.919575,0.571726,0.571726,-0.573113,-0.573113,0.274939,-0.266407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097188,0.097188,-0.099165,-0.099165,0.404406,-0.406038,0.798316,-0.789647,0.931356,-0.932054,0.599364,0.599364,-0.601628,-0.601628,0.28957,-0.281219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065911,0.065911,-0.067251,-0.067251,0.382812,-0.385875,0.775556,-0.766692,0.942775,-0.942107,0.627013,0.627013,-0.630036,-0.630036,0.302802,-0.294672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044279,0.044279,-0.045241,-0.045241,0.367753,-0.371805,0.757784,-0.749005,0.949586,-0.94759,0.647707,0.647707,-0.651215,-0.651215,0.312286,-0.304552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019083,0.019083,-0.019699,-0.019699,0.34935,-0.354561,0.733222,-0.724576,0.95634,-0.952831,0.675192,0.675192,-0.679027,-0.679027,0.325275,-0.318168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333454,-0.338931,0.707747,-0.699763,0.959189,-0.955102,0.702709,0.702709,-0.706126,-0.706126,0.339477,-0.333164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319176,-0.324217,0.680006,-0.672769,0.9564,-0.952259,0.728407,0.728407,-0.731033,-0.731033,0.355095,-0.349581,0.019593,-0.019626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309342,-0.313941,0.658998,-0.652543,0.952358,-0.947847,0.747249,0.747249,-0.749158,-0.749158,0.368023,-0.363302,0.038251,-0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296927,-0.300374,0.630148,-0.624923,0.94407,-0.939712,0.771875,0.771875,-0.772515,-0.772515,0.387083,-0.383271,0.066837,-0.067471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2841,-0.286205,0.601261,-0.59724,0.932837,-0.928931,0.795727,0.795727,-0.794953,-0.794953,0.407778,-0.404977,0.09851,-0.099452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269874,-0.270633,0.57238,-0.569591,0.91927,-0.915786,0.81862,0.81862,-0.816386,-0.816386,0.43005,-0.428202,0.131437,-0.132798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257766,-0.257424,0.550994,-0.548907,0.907524,-0.9047,0.835116,0.835116,-0.831945,-0.831945,0.447784,-0.446435,0.155991,-0.157583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238774,-0.237176,0.522896,-0.521689,0.890298,-0.888161,0.856015,0.856015,-0.851727,-0.851727,0.472396,-0.471617,0.18724,-0.189122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215589,-0.213211,0.495687,-0.494998,0.871761,-0.870247,0.875646,0.875646,-0.870503,-0.870503,0.498168,-0.497664,0.215166,-0.217296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187837,-0.185035,0.469776,-0.46917,0.852282,-0.851331,0.893849,0.893849,-0.88851,-0.88851,0.524967,-0.524432,0.238665,-0.24089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1647,-0.161812,0.451174,-0.450403,0.836951,-0.836441,0.906359,0.906359,-0.901128,-0.901128,0.545549,-0.544771,0.253631,-0.255846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132003,-0.129456,0.427601,-0.426529,0.815933,-0.815602,0.921363,0.921363,-0.916456,-0.916456,0.573367,-0.572258,0.270698,-0.272951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098978,-0.096842,0.405587,-0.404011,0.793935,-0.793769,0.934318,0.934318,-0.929721,-0.929721,0.601308,-0.599974,0.285484,-0.287582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067167,-0.065606,0.384993,-0.383038,0.771286,-0.771012,0.944565,0.944565,-0.94077,-0.94077,0.629367,-0.627666,0.298857,-0.300891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045134,-0.044072,0.370661,-0.36854,0.753657,-0.753281,0.950571,0.950571,-0.947138,-0.947138,0.650196,-0.6484,0.30859,-0.310419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019587,-0.019153,0.353035,-0.350992,0.729718,-0.728914,0.956146,0.956146,-0.953095,-0.953095,0.677665,-0.675917,0.321919,-0.323481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337177,-0.335583,0.704944,-0.703664,0.958789,0.958789,-0.955689,-0.955689,0.70451,-0.703352,0.336659,-0.337757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322264,-0.321744,0.678182,-0.676203,0.95614,0.95614,-0.952751,-0.952751,0.729098,-0.729015,0.352759,-0.353438,0.019975,0.019975,-0.019159,-0.019159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311806,-0.312344,0.657723,-0.65524,0.952335,0.952335,-0.948408,-0.948408,0.746929,-0.747936,0.366139,-0.366599,0.038997,0.038997,-0.037387,-0.037387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298018,-0.300273,0.630165,-0.626957,0.944546,0.944546,-0.93979,-0.93979,0.769965,-0.77266,0.385649,-0.385836,0.068374,0.068374,-0.065541,-0.065541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283679,-0.287762,0.602337,-0.598449,0.934283,0.934283,-0.928328,-0.928328,0.792019,-0.796538,0.406743,-0.406794,0.100781,0.100781,-0.096596,-0.096596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267939,-0.273776,0.574366,-0.570203,0.921701,0.921701,-0.914433,-0.914433,0.813259,-0.819414,0.429285,-0.429491,0.134541,0.134541,-0.129021,-0.129021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254713,-0.261729,0.55343,-0.549146,0.910908,0.910908,-0.902697,-0.902697,0.828614,-0.835943,0.447113,-0.447501,0.159686,0.159686,-0.153111,-0.153111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234566,-0.242666,0.525783,-0.521705,0.894768,0.894768,-0.885311,-0.885311,0.848161,-0.856952,0.471734,-0.472638,0.191728,0.191728,-0.183699,-0.183699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21066,-0.219375,0.498504,-0.495175,0.877281,0.877281,-0.866483,-0.866483,0.866944,-0.876499,0.497138,-0.499011,0.220354,0.220354,-0.211125,-0.211125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182701,-0.191289,0.471982,-0.469882,0.858643,0.858643,-0.846788,-0.846788,0.884971,-0.894722,0.523303,-0.526464,0.244467,0.244467,-0.2341,-0.2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151876,-0.159638,0.44642,-0.446043,0.838969,0.838969,-0.826198,-0.826198,0.901726,-0.911182,0.549926,-0.554649,0.26444,0.26444,-0.253224,-0.253224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127658,-0.134703,0.427795,-0.428987,0.823368,0.823368,-0.80996,-0.80996,0.91333,-0.922028,0.570062,-0.576175,0.277209,0.277209,-0.265574,-0.265574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095517,-0.100963,0.404494,-0.407568,0.801631,0.801631,-0.787947,-0.787947,0.926798,-0.934759,0.597173,-0.604906,0.29221,0.29221,-0.279999,-0.279999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064371,-0.068359,0.382345,-0.387717,0.779118,0.779118,-0.765351,-0.765351,0.938925,-0.944513,0.623951,-0.63334,0.305053,0.305053,-0.293318,-0.293318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036765,-0.039147,0.362484,-0.369565,0.755335,0.755335,-0.741642,-0.741642,0.947094,-0.95188,0.651348,-0.662048,0.318357,0.318357,-0.306242,-0.306242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188,-0.020066,0.348878,-0.35706,0.736728,0.736728,-0.723344,-0.723344,0.95176,-0.955499,0.671554,-0.682974,0.328058,0.328058,-0.316268,-0.316268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332711,-0.341799,0.711236,0.711236,-0.698861,-0.698861,0.95531,-0.957171,0.69829,-0.710381,0.341942,0.341942,-0.331062,-0.331062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318259,-0.327443,0.683592,0.683592,-0.672277,-0.672277,0.953521,-0.953691,0.723143,-0.73551,0.356827,0.356827,-0.347557,-0.347557,0.019875,-0.01898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305222,-0.31407,0.655437,0.655437,-0.645447,-0.645447,0.948332,-0.947197,0.747468,-0.759702,0.373461,0.373461,-0.366157,-0.366157,0.045672,-0.043661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295781,-0.304165,0.633955,0.633955,-0.625183,-0.625183,0.942608,-0.940481,0.765382,-0.777303,0.387117,0.387117,-0.3815,-0.3815,0.067936,-0.065085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282865,-0.290336,0.60503,0.60503,-0.597942,-0.597942,0.932331,-0.929293,0.788555,-0.799859,0.406814,0.406814,-0.403355,-0.403355,0.099987,-0.096079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268516,-0.275029,0.576189,0.576189,-0.570808,-0.570808,0.919506,-0.915887,0.811006,-0.821333,0.428142,0.428142,-0.426843,-0.426843,0.133285,-0.128507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251835,-0.257278,0.547642,0.547642,-0.543709,-0.543709,0.904384,-0.900487,0.832568,-0.841837,0.451026,0.451026,-0.451544,-0.451544,0.166063,-0.16076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237212,-0.241829,0.526558,0.526558,-0.523514,-0.523514,0.891745,-0.88799,0.84807,-0.856576,0.469189,0.469189,-0.470716,-0.470716,0.189313,-0.183906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214135,-0.217706,0.499358,0.499358,-0.496904,-0.496904,0.87321,-0.870247,0.867773,-0.875326,0.494648,0.494648,-0.496996,-0.496996,0.217089,-0.212047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186451,-0.189217,0.473323,0.473323,-0.470899,-0.470899,0.853404,-0.851615,0.886452,-0.893044,0.521481,0.521481,-0.523912,-0.523912,0.240083,-0.236115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155458,-0.157508,0.448711,0.448711,-0.445662,-0.445662,0.832256,-0.832115,0.903609,-0.909493,0.549331,0.549331,-0.551234,-0.551234,0.258874,-0.25648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130997,-0.132556,0.431086,0.431086,-0.427272,-0.427272,0.81558,-0.816821,0.915105,-0.920552,0.570756,0.570756,-0.571821,-0.571821,0.270736,-0.26987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098177,-0.099255,0.409022,0.409022,-0.404014,-0.404014,0.792513,-0.795581,0.928753,-0.933626,0.599406,0.599406,-0.599319,-0.599319,0.284605,-0.285662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066632,-0.067319,0.388582,0.388582,-0.382139,-0.382139,0.768472,-0.773429,0.939757,-0.944375,0.628268,0.628268,-0.626829,-0.626829,0.297004,-0.300114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037998,-0.038376,0.36987,0.36987,-0.361985,-0.361985,0.743698,-0.750374,0.947911,-0.952577,0.656994,0.656994,-0.654095,-0.654095,0.309069,-0.313995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019441,-0.019669,0.356995,0.356995,-0.348193,-0.348193,0.724671,-0.732371,0.9521,-0.95664,0.678122,0.678122,-0.67435,-0.67435,0.31846,-0.324637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
