position,SYM_05,SYM_06,SYM_07,SYM_08,SYM_09,SYM_10,SYM_11,SYM_12,SYM_14,SYM_15,SYM_16,SYM_17,SYM_18,SYM_19,SYM_20,SYM_21,SYM_22,SYM_23,SYM_24,SYM_25,SYM_26,SYM_27,SYM_28,SYM_29,SYM_30,SYM_31,SYM_32,SYM_33,SYM_34,SYM_35,SYM_36,SYM_37,SYM_38,SYM_39,SYM_40,SYM_41,SYM_42,SYM_43,SYM_44,SYM_45,SYM_46
-341,0.000000,0.000000,0.440022,0.104051,1.374622,0.713353,-0.957566,1.567675,-2.033954,-2.439973,-1.596675,1.937855,2.329137,0.987169,1.699755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-338,0.000000,0.000000,0.301439,0.072030,1.302648,0.641353,-0.731139,1.560339,-1.639344,-2.402628,-1.986694,1.902211,2.383339,0.894912,1.822758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-334,0.000000,0.000000,0.131857,0.031065,1.184039,0.547789,-0.489202,1.495130,-1.150076,-2.345400,-2.407227,1.859511,2.429340,0.799631,1.949122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-330,0.000000,0.000000,0.000000,0.000000,1.058550,0.488921,-0.273476,1.420125,-0.728176,-2.295355,-2.730983,1.772694,2.410571,0.717640,2.007481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-326,0.000000,0.000000,0.000000,0.000000,0.925018,0.475276,-0.089914,1.361993,-0.409040,-2.251960,-2.944554,1.634966,2.325955,0.653051,1.994205,0.024243,0.051334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-323,0.000000,0.000000,0.000000,0.000000,0.837221,0.498634,0.061253,1.349861,-0.209032,-2.222136,-3.060762,1.467257,2.186174,0.593968,1.926834,0.033339,0.094541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-319,0.000000,0.000000,0.000000,0.000000,0.701177,0.540952,0.200500,1.325027,-0.030700,-2.167698,-3.123190,1.250056,1.984683,0.549783,1.817367,0.056365,0.173820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-315,0.000000,0.000000,0.000000,0.000000,0.566590,0.599709,0.313753,1.317463,0.094663,-2.101504,-3.127715,1.006574,1.735418,0.516862,1.685980,0.078084,0.268273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-311,0.000000,0.000000,0.000000,0.000000,0.436221,0.661149,0.400116,1.322361,0.188397,-2.025719,-3.093229,0.750693,1.448787,0.496412,1.554907,0.099089,0.376156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-308,0.000000,0.000000,0.000000,0.000000,0.355397,0.709068,0.476153,1.348439,0.273827,-1.958090,-3.059697,0.525076,1.182568,0.466402,1.450204,0.103774,0.456630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-304,0.000000,0.000000,0.000000,0.000000,0.240332,0.741031,0.517921,1.359467,0.361236,-1.869434,-2.986488,0.276059,0.850375,0.466490,1.365499,0.124689,0.579813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-300,0.000000,0.000000,0.000000,0.000000,0.142993,0.737472,0.541444,1.365037,0.470141,-1.781166,-2.909586,0.038970,0.500300,0.478387,1.331539,0.146278,0.707965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-296,0.000000,0.000000,0.000000,0.000000,0.067396,0.689760,0.553898,1.363631,0.614413,-1.703178,-2.843475,-0.181882,0.136095,0.498321,1.357454,0.168053,0.834262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-293,0.000000,0.000000,0.000000,0.000000,0.035974,0.635957,0.581335,1.372794,0.766274,-1.639498,-2.798192,-0.368516,-0.174468,0.494039,1.389281,0.173027,0.917258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-289,0.000000,0.000000,0.000000,0.000000,-0.001628,0.531668,0.585477,1.359409,0.951121,-1.570999,-2.729048,-0.572702,-0.552915,0.518688,1.481393,0.193432,1.031015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-285,0.000000,0.000000,0.000000,0.000000,-0.022491,0.410406,0.587464,1.339814,1.141515,-1.500008,-2.646013,-0.771578,-0.930323,0.537680,1.584646,0.210011,1.130692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-281,0.000000,0.000000,0.000000,0.000000,-0.028117,0.283916,0.589295,1.315572,1.324341,-1.418764,-2.538250,-0.965498,-1.297737,0.550998,1.681763,0.223455,1.215947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-278,0.000000,0.000000,0.000000,0.000000,-0.017107,0.196869,0.607369,1.305089,1.469613,-1.327367,-2.424069,-1.131283,-1.587665,0.530598,1.719383,0.218510,1.258244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-274,0.000000,0.000000,0.000000,0.000000,-0.009086,0.086530,0.603535,1.270196,1.603045,-1.210843,-2.247931,-1.307510,-1.911877,0.527895,1.769009,0.224940,1.311574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.593121,1.228150,1.687633,-1.069561,-2.022076,-1.465322,-2.195632,0.517749,1.774038,0.228385,1.346451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.576203,1.175475,1.708332,-0.906853,-1.746085,-1.602779,-2.434537,0.504883,1.721649,0.233033,1.361680,-0.002322,0.061887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571462,1.138305,1.707345,-0.744301,-1.490453,-1.703927,-2.596968,0.462419,1.623966,0.222129,1.351858,-0.011089,0.116502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.536945,1.069608,1.645558,-0.556859,-1.147010,-1.792264,-2.747733,0.437341,1.489402,0.230191,1.350583,-0.012459,0.213027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.496600,0.993449,1.554712,-0.367393,-0.787120,-1.856734,-2.852377,0.404829,1.316650,0.244163,1.347911,-0.011935,0.323720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
